time,env_t,obj_t
01:18:38,21.39,-1.01
01:18:39,21.39,-1.05
01:18:40,21.41,-0.85
01:18:41,21.35,-0.97
01:18:42,21.39,-1.01
01:18:43,21.41,-0.97
01:18:44,21.41,-1.01
01:18:45,21.41,-1.01
01:18:46,21.37,-0.93
01:18:47,21.41,-0.77
01:18:48,21.37,-0.81
01:18:49,21.39,-0.81
01:18:50,21.39,-0.81
01:18:52,21.39,-0.85
01:18:53,21.39,-0.89
01:18:54,21.37,-0.89
01:18:55,21.35,-0.77
01:18:56,21.41,-0.77
01:18:57,21.37,-0.77
01:18:58,21.33,-0.81
01:18:59,21.39,-0.93
01:19:00,21.37,-0.97
01:19:01,21.41,-0.89
01:19:02,21.39,-1.05
01:19:03,21.37,-1.13
01:19:04,21.39,-1.01
01:19:05,21.37,-0.93
01:19:06,21.37,-0.93
01:19:07,21.37,-1.05
01:19:08,21.37,-1.17
01:19:09,21.37,-1.01
01:19:10,21.37,-1.01
01:19:11,21.37,-0.89
01:19:12,21.37,-0.89
01:19:13,21.37,-0.85
01:19:14,21.37,-0.89
01:19:15,21.37,-0.81
01:19:16,21.31,-0.81
01:19:17,21.39,-0.93
01:19:18,21.37,-0.77
01:19:19,21.39,-0.89
01:19:20,21.37,-1.01
01:19:22,21.39,-0.97
01:19:23,21.37,-0.89
01:19:24,21.37,-1.01
01:19:25,21.33,-0.89
01:19:26,21.33,-0.93
01:19:27,21.37,-0.73
01:19:28,21.33,-0.81
01:19:29,21.37,-0.81
01:19:30,21.37,-0.93
01:19:31,21.35,-0.93
01:19:32,21.35,-0.93
01:19:33,21.37,-0.89
01:19:34,21.35,-1.01
01:19:35,21.37,-0.93
01:19:36,21.35,-0.85
01:19:37,21.39,-0.85
01:19:38,21.35,-0.77
01:19:39,21.37,-0.81
01:19:40,21.37,-0.89
01:19:41,21.33,-1.01
01:19:42,21.37,-0.93
01:19:43,21.37,-0.85
01:19:44,21.37,-0.65
01:19:45,21.41,-0.73
01:19:46,21.35,-0.77
01:19:47,21.37,-0.77
01:19:48,21.35,-0.73
01:19:49,21.35,-0.77
01:19:51,21.35,-0.85
01:19:52,21.37,-0.89
01:19:53,21.37,-1.05
01:19:54,21.35,-1.09
01:19:55,21.37,-1.01
01:19:56,21.35,-1.01
01:19:57,21.37,-0.97
01:19:58,21.37,-0.89
01:19:59,21.37,-0.77
01:20:00,21.31,-0.89
01:20:01,21.33,-0.93
01:20:02,21.37,-1.01
01:20:03,21.33,-0.93
01:20:04,21.35,-0.97
01:20:05,21.37,-1.01
01:20:06,21.37,-0.89
01:20:07,21.37,-0.97
01:20:08,21.39,-0.97
01:20:09,21.41,-0.93
01:20:10,21.35,-1.01
01:20:11,21.35,-0.85
01:20:12,21.35,-0.89
01:20:13,21.33,-0.77
01:20:14,21.39,-0.93
01:20:15,21.35,-0.97
01:20:16,21.37,-1.09
01:20:17,21.33,-0.93
01:20:19,21.37,-0.77
01:20:20,21.33,-0.89
01:20:21,21.33,-0.85
01:20:22,21.37,-0.81
01:20:23,21.35,-0.89
01:20:24,21.33,-0.97
01:20:25,21.37,-1.05
01:20:26,21.37,-0.89
01:20:27,21.33,-0.85
01:20:28,21.35,-0.77
01:20:29,21.37,-0.77
01:20:30,21.35,-0.93
01:20:31,21.35,-0.85
01:20:32,21.33,-0.93
01:20:33,21.39,-0.81
01:20:34,21.37,-0.85
01:20:35,21.35,-0.89
01:20:36,21.35,-0.69
01:20:37,21.35,-0.77
01:20:38,21.37,-0.85
01:20:39,21.35,-0.89
01:20:40,21.37,-0.89
01:20:41,21.35,-0.89
01:20:42,21.33,-0.89
01:20:43,21.33,-0.97
01:20:44,21.35,-0.97
01:20:45,21.35,-0.97
01:20:46,21.35,-0.93
01:20:48,21.33,-1.01
01:20:49,21.35,-0.93
01:20:50,21.33,-0.97
01:20:51,21.37,-0.81
01:20:52,21.35,-0.93
01:20:53,21.35,-0.89
01:20:54,21.37,-0.89
01:20:55,21.33,-0.97
01:20:56,21.37,-0.85
01:20:57,21.33,-0.93
01:20:58,21.31,-0.97
01:20:59,21.33,-1.01
01:21:00,21.35,-0.97
01:21:01,21.35,-0.93
01:21:02,21.35,-0.81
01:21:03,21.35,-0.85
01:21:04,21.31,-1.01
01:21:05,21.37,-0.97
01:21:06,21.35,-0.93
01:21:07,21.33,-1.05
01:21:08,21.35,-0.97
01:21:09,21.35,-0.93
01:21:10,21.35,-0.93
01:21:11,21.33,-0.89
01:21:12,21.35,-0.81
01:21:13,21.31,-0.85
01:21:14,21.39,-0.85
01:21:15,21.37,-0.85
01:21:17,21.37,-0.85
01:21:18,21.31,-0.97
01:21:19,21.33,-0.97
01:21:20,21.35,-1.05
01:21:21,21.35,-0.97
01:21:22,21.37,-0.81
01:21:23,21.31,-0.93
01:21:24,21.33,-0.97
01:21:25,21.33,-0.89
01:21:26,21.33,-0.97
01:21:27,21.37,-0.93
01:21:28,21.33,-0.93
01:21:29,21.35,-0.97
01:21:30,21.31,-0.97
01:21:31,21.33,-0.81
01:21:32,21.33,-0.73
01:21:33,21.35,-0.81
01:21:34,21.35,-0.89
01:21:35,21.37,-0.81
01:21:36,21.35,-0.81
01:21:37,21.35,-0.77
01:21:38,21.35,-0.85
01:21:39,21.33,-0.85
01:21:40,21.35,-0.89
01:21:41,21.33,-0.93
01:21:42,21.33,-0.73
01:21:43,21.37,-0.85
01:21:44,21.35,-0.77
01:21:46,21.33,-0.93
01:21:47,21.35,-0.93
01:21:48,21.33,-0.89
01:21:49,21.33,-0.73
01:21:50,21.35,-0.77
01:21:51,21.35,-0.93
01:21:52,21.35,-0.93
01:21:53,21.35,-1.01
01:21:54,21.37,-0.85
01:21:55,21.35,-0.81
01:21:56,21.35,-0.77
01:21:57,21.37,-0.61
01:21:58,21.35,-0.57
01:21:59,21.35,-0.57
01:22:00,21.35,-0.57
01:22:01,21.33,-0.69
01:22:02,21.35,-0.77
01:22:03,21.37,-0.69
01:22:04,21.37,-0.81
01:22:05,21.35,-1.05
01:22:06,21.39,-0.97
01:22:07,21.33,-1.09
01:22:08,21.33,-0.97
01:22:09,21.35,-0.97
01:22:10,21.39,-0.77
01:22:11,21.35,-0.85
01:22:12,21.37,-0.89
01:22:13,21.33,-0.89
01:22:15,21.35,-0.81
01:22:16,21.35,-0.85
01:22:17,21.37,-0.81
01:22:18,21.35,-0.89
01:22:19,21.39,-0.81
01:22:20,21.35,-0.81
01:22:21,21.35,-0.85
01:22:22,21.37,-1.01
01:22:23,21.31,-1.05
01:22:24,21.33,-1.01
01:22:25,21.33,-0.89
01:22:26,21.35,-0.93
01:22:27,21.33,-1.05
01:22:28,21.35,-0.97
01:22:29,21.35,-0.85
01:22:30,21.33,-0.65
01:22:31,21.33,-0.81
01:22:32,21.33,-0.93
01:22:33,21.35,-0.97
01:22:34,21.33,-1.09
01:22:35,21.35,-1.01
01:22:36,21.35,-0.97
01:22:37,21.31,-0.97
01:22:38,21.35,-0.97
01:22:39,21.35,-0.77
01:22:40,21.37,-0.89
01:22:41,21.35,-0.89
01:22:43,21.37,-0.97
01:22:44,21.33,-0.93
01:22:45,21.33,-0.81
01:22:46,21.33,-0.81
01:22:47,21.37,-0.85
01:22:48,21.35,-0.81
01:22:49,21.35,-0.81
01:22:50,21.33,-0.81
01:22:51,21.35,-0.85
01:22:52,21.33,-0.89
01:22:53,21.35,-0.77
01:22:54,21.35,-0.81
01:22:55,21.37,-0.85
01:22:56,21.35,-1.05
01:22:57,21.31,-0.97
01:22:58,21.35,-0.93
01:22:59,21.33,-0.85
01:23:00,21.33,-0.89
01:23:01,21.33,-1.01
01:23:02,21.37,-0.81
01:23:03,21.33,-0.93
01:23:04,21.35,-0.81
01:23:05,21.31,-1.01
01:23:06,21.37,-0.85
01:23:07,21.35,-0.81
01:23:08,21.33,-0.89
01:23:09,21.31,-0.81
01:23:10,21.33,-0.89
01:23:12,21.33,-1.05
01:23:13,21.35,-1.05
01:23:14,21.33,-1.05
01:23:15,21.33,-0.93
01:23:16,21.31,-0.85
01:23:17,21.31,-0.73
01:23:18,21.33,-0.85
01:23:19,21.33,-0.81
01:23:20,21.33,-0.69
01:23:21,21.35,-0.93
01:23:22,21.33,-0.85
01:23:23,21.33,-0.89
01:23:24,21.31,-0.93
01:23:25,21.31,-0.89
01:23:26,21.35,-0.85
01:23:27,21.33,-0.69
01:23:28,21.31,-0.81
01:23:29,21.37,-0.77
01:23:30,21.31,-0.81
01:23:31,21.35,-0.61
01:23:32,21.35,-0.85
01:23:33,21.33,-0.85
01:23:34,21.33,-0.93
01:23:35,21.37,-0.81
01:23:36,21.31,-1.01
01:23:37,21.35,-0.93
01:23:38,21.31,-1.09
01:23:39,21.31,-0.85
01:23:41,21.33,-0.73
01:23:42,21.33,-0.85
01:23:43,21.31,-0.89
01:23:44,21.33,-0.73
01:23:45,21.33,-0.81
01:23:46,21.31,-0.85
01:23:47,21.31,-0.73
01:23:48,21.31,-0.93
01:23:49,21.33,-0.97
01:23:50,21.29,-0.89
01:23:51,21.35,-0.85
01:23:52,21.33,-0.89
01:23:53,21.31,-0.97
01:23:54,21.33,-1.01
01:23:55,21.33,-0.93
01:23:56,21.29,-0.89
01:23:57,21.37,-0.77
01:23:58,21.31,-0.93
01:23:59,21.35,-0.85
01:24:00,21.33,-0.85
01:24:01,21.33,-1.01
01:24:02,21.29,-0.89
01:24:03,21.33,-0.77
01:24:04,21.31,-0.73
01:24:05,21.33,-0.73
01:24:06,21.33,-0.77
01:24:07,21.37,-0.73
01:24:08,21.31,-0.85
01:24:10,21.33,-0.93
01:24:11,21.33,-1.05
01:24:12,21.35,-0.93
01:24:13,21.33,-0.85
01:24:14,21.31,-0.93
01:24:15,21.31,-0.85
01:24:16,21.33,-0.81
01:24:17,21.31,-0.69
01:24:18,21.31,-0.85
01:24:19,21.35,-0.93
01:24:20,21.29,-1.01
01:24:21,21.31,-0.97
01:24:22,21.33,-0.89
01:24:23,21.31,-0.89
01:24:24,21.29,-0.89
01:24:25,21.29,-0.89
01:24:26,21.33,-0.81
01:24:27,21.31,-0.89
01:24:28,21.31,-0.89
01:24:29,21.31,-0.97
01:24:30,21.33,-0.89
01:24:31,21.33,-1.05
01:24:32,21.31,-0.89
01:24:33,21.31,-0.85
01:24:34,21.29,-0.89
01:24:35,21.29,-0.85
01:24:36,21.27,-0.85
01:24:37,21.33,-0.85
01:24:39,21.33,-0.77
01:24:40,21.31,-0.77
01:24:41,21.29,-0.93
01:24:42,21.31,-0.89
01:24:43,21.31,-0.89
01:24:44,21.31,-0.73
01:24:45,21.23,-0.69
01:24:46,21.33,-0.85
01:24:47,21.31,-0.77
01:24:48,21.33,-0.77
01:24:49,21.33,-0.61
01:24:50,21.29,-0.77
01:24:51,21.33,-0.81
01:24:52,21.29,-0.85
01:24:53,21.31,-0.93
01:24:54,21.31,-0.93
01:24:55,21.29,-0.93
01:24:56,21.31,-0.81
01:24:57,21.33,-0.89
01:24:58,21.33,-0.77
01:24:59,21.33,-0.73
01:25:00,21.31,-0.85
01:25:01,21.31,-0.89
01:25:02,21.29,-0.77
01:25:03,21.31,-0.89
01:25:04,21.31,-0.93
01:25:05,21.31,-1.05
01:25:06,21.27,-0.93
01:25:08,21.31,-0.97
01:25:09,21.29,-0.77
01:25:10,21.29,-0.73
01:25:11,21.31,-1.01
01:25:12,21.31,-0.93
01:25:13,21.29,-0.89
01:25:14,21.31,-0.89
01:25:15,21.29,-0.89
01:25:16,21.31,-0.73
01:25:17,21.31,-0.77
01:25:18,21.29,-0.85
01:25:19,21.29,-0.85
01:25:20,21.29,-0.77
01:25:21,21.27,-0.81
01:25:22,21.31,-0.77
01:25:23,21.29,-0.85
01:25:24,21.31,-0.97
01:25:25,21.33,-0.93
01:25:26,21.31,-0.85
01:25:27,21.31,-0.73
01:25:28,21.31,-0.73
01:25:29,21.27,-0.93
01:25:30,21.29,-0.85
01:25:31,21.29,-0.85
01:25:32,21.29,-0.77
01:25:33,21.29,-0.89
01:25:34,21.29,-0.93
01:25:35,21.29,-0.85
01:25:37,21.27,-0.77
01:25:38,21.31,-0.69
01:25:39,21.31,-0.73
01:25:40,21.29,-0.77
01:25:41,21.29,-0.89
01:25:42,21.31,-1.05
01:25:43,21.27,-1.01
01:25:44,21.27,-0.89
01:25:45,21.31,-0.81
01:25:46,21.29,-0.93
01:25:47,21.29,-0.97
01:25:48,21.29,-0.89
01:25:49,21.23,-0.97
01:25:50,21.27,-0.93
01:25:51,21.31,-0.93
01:25:52,21.29,-0.77
01:25:53,21.29,-0.89
01:25:54,21.29,-0.89
01:25:55,21.31,-0.89
01:25:56,21.29,-0.89
01:25:57,21.29,-0.89
01:25:58,21.29,-0.73
01:25:59,21.23,-0.85
01:26:00,21.29,-0.69
01:26:01,21.27,-0.85
01:26:02,21.29,-0.89
01:26:03,21.27,-0.93
01:26:04,21.29,-0.85
01:26:06,21.29,-0.85
01:26:07,21.27,-0.69
01:26:08,21.29,-0.77
01:26:09,21.23,-0.97
01:26:10,21.29,-0.77
01:26:11,21.27,-0.73
01:26:12,21.31,-0.69
01:26:13,21.29,-0.65
01:26:14,21.27,-0.61
01:26:15,21.27,-0.69
01:26:16,21.31,-0.77
01:26:17,21.29,-0.69
01:26:18,21.27,-0.77
01:26:19,21.27,-0.77
01:26:20,21.27,-0.69
01:26:21,21.23,-0.65
01:26:22,21.29,-0.65
01:26:23,21.27,-0.77
01:26:24,21.29,-0.73
01:26:25,21.27,-0.77
01:26:26,21.27,-0.69
01:26:27,21.23,-0.73
01:26:28,21.29,-0.61
01:26:29,21.27,-0.73
01:26:30,21.29,-0.73
01:26:31,21.29,-0.69
01:26:32,21.29,-0.89
01:26:33,21.27,-0.77
01:26:35,21.29,-0.77
01:26:36,21.27,-0.73
01:26:37,21.27,-0.73
01:26:38,21.29,-0.61
01:26:39,21.29,-0.73
01:26:40,21.29,-0.73
01:26:41,21.31,-0.69
01:26:42,21.23,-0.73
01:26:43,21.27,-0.61
01:26:44,21.27,-0.73
01:26:45,21.27,-0.81
01:26:46,21.29,-0.65
01:26:47,21.27,-0.65
01:26:48,21.23,-0.61
01:26:49,21.29,-0.57
01:26:50,21.27,-0.77
01:26:51,21.29,-0.77
01:26:52,21.29,-0.73
01:26:53,21.29,-0.65
01:26:54,21.29,-0.65
01:26:55,21.23,-0.69
01:26:56,21.27,-0.73
01:26:57,21.31,-0.65
01:26:58,21.27,-0.65
01:26:59,21.29,-0.57
01:27:00,21.23,-0.77
01:27:01,21.23,-0.85
01:27:03,21.23,-0.73
01:27:04,21.27,-0.89
01:27:05,21.27,-0.69
01:27:06,21.27,-0.61
01:27:07,21.27,-0.65
01:27:08,21.27,-0.69
01:27:09,21.27,-0.57
01:27:10,21.27,-0.69
01:27:11,21.23,-0.57
01:27:12,21.29,-0.49
01:27:13,21.29,-0.57
01:27:14,21.27,-0.69
01:27:15,21.27,-0.69
01:27:16,21.27,-0.77
01:27:17,21.19,-0.81
01:27:18,21.23,-0.69
01:27:19,21.23,-0.61
01:27:20,21.29,-0.73
01:27:21,21.29,-0.69
01:27:22,21.27,-0.65
01:27:23,21.23,-0.61
01:27:24,21.29,-0.57
01:27:25,21.27,-0.53
01:27:26,21.31,-0.57
01:27:27,21.27,-0.57
01:27:28,21.31,-0.57
01:27:29,21.29,-0.61
01:27:30,21.23,-0.57
01:27:32,21.27,-0.57
01:27:33,21.27,-0.49
01:27:34,21.27,-0.61
01:27:35,21.27,-0.61
01:27:36,21.29,-0.45
01:27:37,21.29,-0.49
01:27:38,21.29,-0.53
01:27:39,21.27,-0.53
01:27:40,21.27,-0.61
01:27:41,21.29,-0.57
01:27:42,21.27,-0.57
01:27:43,21.29,-0.57
01:27:44,21.27,-0.57
01:27:45,21.23,-0.69
01:27:46,21.31,-0.73
01:27:47,21.27,-0.89
01:27:48,21.27,-0.65
01:27:49,21.29,-0.77
01:27:50,21.23,-0.61
01:27:51,21.29,-0.37
01:27:52,21.29,-0.45
01:27:53,21.27,-0.53
01:27:54,21.29,-0.49
01:27:55,21.29,-0.49
01:27:56,21.29,-0.41
01:27:57,21.29,-0.49
01:27:58,21.29,-0.57
01:27:59,21.29,-0.49
01:28:01,21.29,-0.57
01:28:02,21.23,-0.57
01:28:03,21.29,-0.57
01:28:04,21.27,-0.61
01:28:05,21.31,-0.61
01:28:06,21.27,-0.57
01:28:07,21.27,-0.53
01:28:08,21.29,-0.57
01:28:09,21.29,-0.61
01:28:10,21.29,-0.45
01:28:11,21.29,-0.49
01:28:12,21.31,-0.57
01:28:13,21.29,-0.61
01:28:14,21.31,-0.57
01:28:15,21.23,-0.61
01:28:16,21.27,-0.61
01:28:17,21.27,-0.53
01:28:18,21.29,-0.53
01:28:19,21.29,-0.53
01:28:20,21.31,-0.57
01:28:21,21.27,-0.57
01:28:22,21.29,-0.57
01:28:23,21.31,-0.53
01:28:24,21.31,-0.57
01:28:25,21.27,-0.73
01:28:26,21.29,-0.73
01:28:27,21.29,-0.93
01:28:28,21.29,-0.73
01:28:30,21.29,-0.77
01:28:31,21.29,-0.61
01:28:32,21.27,-0.65
01:28:33,21.27,-0.61
01:28:34,21.29,-0.57
01:28:35,21.27,-0.61
01:28:36,21.27,-0.57
01:28:37,21.29,-0.65
01:28:38,21.27,-0.61
01:28:39,21.23,-0.61
01:28:40,21.23,-0.57
01:28:41,21.29,-0.57
01:28:42,21.23,-0.69
01:28:43,21.27,-0.57
01:28:44,21.27,-0.57
01:28:45,21.33,-0.49
01:28:46,21.29,-0.57
01:28:47,21.23,-0.69
01:28:48,21.29,-0.69
01:28:49,21.27,-0.57
01:28:50,21.31,-0.69
01:28:51,21.31,-0.57
01:28:52,21.31,-0.61
01:28:53,21.27,-0.65
01:28:54,21.23,-0.65
01:28:55,21.29,-0.65
01:28:56,21.29,-0.61
01:28:57,21.27,-0.69
01:28:59,21.31,-0.61
01:29:00,21.23,-0.61
01:29:01,21.27,-0.69
01:29:02,21.29,-0.77
01:29:03,21.29,-0.61
01:29:04,21.27,-0.61
01:29:05,21.29,-0.69
01:29:06,21.27,-0.61
01:29:07,21.27,-0.69
01:29:08,21.27,-0.73
01:29:09,21.27,-0.69
01:29:10,21.23,-0.65
01:29:11,21.23,-0.57
01:29:12,21.29,-0.65
01:29:13,21.23,-0.77
01:29:14,21.27,-0.89
01:29:15,21.23,-0.81
01:29:16,21.27,-0.73
01:29:17,21.23,-0.73
01:29:18,21.27,-0.73
01:29:19,21.31,-0.69
01:29:20,21.29,-0.77
01:29:21,21.29,-0.85
01:29:22,21.27,-0.77
01:29:23,21.27,-0.81
01:29:24,21.27,-0.73
01:29:25,21.21,-0.97
01:29:27,21.23,-0.81
01:29:28,21.27,-0.93
01:29:29,21.27,-0.73
01:29:30,21.27,-0.89
01:29:31,21.27,-0.73
01:29:32,21.23,-0.85
01:29:33,21.23,-0.81
01:29:34,21.23,-0.93
01:29:35,21.23,-0.81
01:29:36,21.21,-0.65
01:29:37,21.23,-0.73
01:29:38,21.27,-0.57
01:29:39,21.23,-0.65
01:29:40,21.29,-0.65
01:29:41,21.27,-0.73
01:29:42,21.29,-0.73
01:29:43,21.27,-0.61
01:29:44,21.29,-0.57
01:29:45,21.27,-0.65
01:29:46,21.27,-0.65
01:29:47,21.27,-0.61
01:29:48,21.29,-0.53
01:29:49,21.23,-0.61
01:29:50,21.27,-0.65
01:29:51,21.23,-0.61
01:29:52,21.29,-0.61
01:29:53,21.23,-0.57
01:29:54,21.23,-0.61
01:29:56,21.29,-0.27
01:29:57,21.29,-0.27
01:29:58,21.23,-0.27
01:29:59,21.23,-0.27
01:30:00,21.31,-0.15
01:30:01,21.27,-0.37
01:30:02,21.27,-0.41
01:30:03,21.31,-0.53
01:30:04,21.29,-0.61
01:30:05,21.27,-0.61
01:30:06,21.23,-0.57
01:30:07,21.27,-0.69
01:30:08,21.27,-0.61
01:30:09,21.27,-0.61
01:30:10,21.27,-0.57
01:30:11,21.29,-0.61
01:30:12,21.27,-0.53
01:30:13,21.29,-0.61
01:30:14,21.23,-0.65
01:30:15,21.27,-0.61
01:30:16,21.29,-0.61
01:30:17,21.23,-0.65
01:30:18,21.29,-0.61
01:30:19,21.23,-0.77
01:30:20,21.31,-0.73
01:30:21,21.29,-0.73
01:30:22,21.27,-0.77
01:30:23,21.29,-0.77
01:30:25,21.27,-0.61
01:30:26,21.27,-0.57
01:30:27,21.27,-0.65
01:30:28,21.27,-0.81
01:30:29,21.27,-0.65
01:30:30,21.29,-0.77
01:30:31,21.27,-0.77
01:30:32,21.27,-0.73
01:30:33,21.27,-0.69
01:30:34,21.29,-0.65
01:30:35,21.23,-0.69
01:30:36,21.29,-0.61
01:30:37,21.27,-0.69
01:30:38,21.27,-0.69
01:30:39,21.27,-0.65
01:30:40,21.27,-0.89
01:30:41,21.29,-0.85
01:30:42,21.29,-0.85
01:30:43,21.27,-0.77
01:30:44,21.27,-0.73
01:30:45,21.27,-0.73
01:30:46,21.23,-0.81
01:30:47,21.27,-0.69
01:30:48,21.27,-0.81
01:30:49,21.23,-0.77
01:30:50,21.21,-0.81
01:30:51,21.23,-0.73
01:30:53,21.23,-0.77
01:30:54,21.23,-0.73
01:30:55,21.27,-0.69
01:30:56,21.27,-0.97
01:30:57,21.23,-0.77
01:30:58,21.27,-0.81
01:30:59,21.23,-0.69
01:31:00,21.27,-0.69
01:31:01,21.29,-0.73
01:31:02,21.27,-0.81
01:31:03,21.27,-0.89
01:31:04,21.23,-0.93
01:31:05,21.23,-1.01
01:31:06,21.23,-0.93
01:31:07,21.23,-0.85
01:31:08,21.23,-0.81
01:31:09,21.23,-1.01
01:31:10,21.27,-0.97
01:31:11,21.23,-1.01
01:31:12,21.27,-0.89
01:31:13,21.21,-0.77
01:31:14,21.23,-0.85
01:31:15,21.23,-0.65
01:31:16,21.27,-0.81
01:31:17,21.21,-0.81
01:31:18,21.27,-0.85
01:31:19,21.23,-0.73
01:31:20,21.27,-0.69
01:31:21,21.21,-0.81
01:31:23,21.29,-0.97
01:31:24,21.27,-1.05
01:31:25,21.23,-1.09
01:31:26,21.23,-0.93
01:31:27,21.21,-1.13
01:31:28,21.27,-0.73
01:31:29,21.23,-0.89
01:31:30,21.21,-0.89
01:31:31,21.21,-1.09
01:31:32,21.21,-0.97
01:31:33,21.23,-0.97
01:31:34,21.23,-0.85
01:31:35,21.23,-0.81
01:31:36,21.23,-0.93
01:31:37,21.27,-0.81
01:31:38,21.21,-0.73
01:31:39,21.27,-0.69
01:31:40,21.23,-0.69
01:31:41,21.29,-0.65
01:31:42,21.27,-0.77
01:31:43,21.23,-0.73
01:31:44,21.23,-0.73
01:31:45,21.27,-0.77
01:31:46,21.23,-0.69
01:31:47,21.21,-0.69
01:31:48,21.19,-0.61
01:31:49,21.23,-0.77
01:31:51,21.23,-0.77
01:31:52,21.21,-0.85
01:31:53,21.21,-0.77
01:31:54,21.21,-0.81
01:31:55,21.27,-0.73
01:31:56,21.29,-0.93
01:31:57,21.23,-0.85
01:31:58,21.27,-0.81
01:31:59,21.29,-0.81
01:32:00,21.23,-0.81
01:32:01,21.23,-0.85
01:32:02,21.27,-0.81
01:32:03,21.21,-0.89
01:32:04,21.27,-0.97
01:32:05,21.21,-0.97
01:32:06,21.23,-0.81
01:32:07,21.21,-0.73
01:32:08,21.21,-0.85
01:32:09,21.27,-0.81
01:32:10,21.27,-0.85
01:32:11,21.27,-0.65
01:32:12,21.21,-0.69
01:32:13,21.23,-0.73
01:32:14,21.21,-0.81
01:32:15,21.21,-0.73
01:32:16,21.21,-0.61
01:32:17,21.23,-0.65
01:32:18,21.19,-0.65
01:32:20,21.27,-0.65
01:32:21,21.23,-0.61
01:32:22,21.21,-0.65
01:32:23,21.21,-0.77
01:32:24,21.27,-0.73
01:32:25,21.23,-0.85
01:32:26,21.27,-0.65
01:32:27,21.27,-0.73
01:32:28,21.27,-0.77
01:32:29,21.23,-0.73
01:32:30,21.27,-0.57
01:32:31,21.21,-0.85
01:32:32,21.23,-0.77
01:32:33,21.23,-0.77
01:32:34,21.27,-0.77
01:32:35,21.23,-0.73
01:32:36,21.27,-0.69
01:32:37,21.27,-0.81
01:32:38,21.23,-0.81
01:32:39,21.23,-0.81
01:32:40,21.27,-0.89
01:32:41,21.23,-0.85
01:32:42,21.21,-1.01
01:32:43,21.23,-0.97
01:32:44,21.27,-0.89
01:32:45,21.23,-0.93
01:32:46,21.23,-0.85
01:32:47,21.27,-0.73
01:32:49,21.23,-0.89
01:32:50,21.27,-0.77
01:32:51,21.23,-0.73
01:32:52,21.23,-0.85
01:32:53,21.23,-0.77
01:32:54,21.21,-0.81
01:32:55,21.27,-0.81
01:32:56,21.23,-0.81
01:32:57,21.27,-0.81
01:32:58,21.23,-0.77
01:32:59,21.23,-0.85
01:33:00,21.23,-0.73
01:33:01,21.23,-0.73
01:33:02,21.21,-0.73
01:33:03,21.23,-0.81
01:33:04,21.27,-0.77
01:33:05,21.23,-0.81
01:33:06,21.27,-0.69
01:33:07,21.21,-0.69
01:33:08,21.21,-0.77
01:33:09,21.21,-0.77
01:33:10,21.23,-0.69
01:33:11,21.23,-0.81
01:33:12,21.23,-0.69
01:33:13,21.23,-0.77
01:33:14,21.23,-0.89
01:33:15,21.19,-0.65
01:33:16,21.27,-0.73
01:33:18,21.23,-0.65
01:33:19,21.23,-0.81
01:33:20,21.23,-0.73
01:33:21,21.23,-0.77
01:33:22,21.21,-0.89
01:33:23,21.23,-0.97
01:33:24,21.21,-1.05
01:33:25,21.27,-1.01
01:33:26,21.23,-0.93
01:33:27,21.27,-0.85
01:33:28,21.21,-0.85
01:33:29,21.23,-0.85
01:33:30,21.21,-0.81
01:33:31,21.21,-0.81
01:33:32,21.23,-0.77
01:33:33,21.27,-0.77
01:33:34,21.27,-0.81
01:33:35,21.19,-0.93
01:33:36,21.27,-0.97
01:33:37,21.23,-1.01
01:33:38,21.27,-1.05
01:33:39,21.23,-1.01
01:33:40,21.21,-0.97
01:33:41,21.23,-1.01
01:33:42,21.23,-1.17
01:33:43,21.19,-1.17
01:33:44,21.23,-0.85
01:33:45,21.23,-1.01
01:33:47,21.23,-1.05
01:33:48,21.23,-0.93
01:33:49,21.17,-0.81
01:33:50,21.19,-0.85
01:33:51,21.21,-0.85
01:33:52,21.19,-0.89
01:33:53,21.23,-0.77
01:33:54,21.21,-0.81
01:33:55,21.19,-0.89
01:33:56,21.19,-0.85
01:33:57,21.19,-0.77
01:33:58,21.27,-0.85
01:33:59,21.23,-0.85
01:34:00,21.23,-0.81
01:34:01,21.19,-0.73
01:34:02,21.23,-0.61
01:34:03,21.21,-0.81
01:34:04,21.27,-0.73
01:34:05,21.23,-0.81
01:34:06,21.21,-0.69
01:34:07,21.19,-0.73
01:34:08,21.19,-0.81
01:34:09,21.23,-0.77
01:34:10,21.23,-0.69
01:34:11,21.23,-0.73
01:34:12,21.19,-0.85
01:34:13,21.19,-0.77
01:34:14,21.21,-0.77
01:34:16,21.21,-0.85
01:34:17,21.21,-0.97
01:34:18,21.23,-0.97
01:34:19,21.27,-0.73
01:34:20,21.21,-0.73
01:34:21,21.21,-0.69
01:34:22,21.19,-0.73
01:34:23,21.19,-0.65
01:34:24,21.29,-0.53
01:34:25,21.21,-0.69
01:34:26,21.27,-0.69
01:34:27,21.23,-0.69
01:34:28,21.23,-0.65
01:34:29,21.27,-0.69
01:34:30,21.21,-0.65
01:34:31,21.19,-0.81
01:34:32,21.27,-0.61
01:34:33,21.23,-0.81
01:34:34,21.23,-0.73
01:34:35,21.21,-0.65
01:34:36,21.21,-0.65
01:34:37,21.23,-0.73
01:34:38,21.21,-0.81
01:34:39,21.23,-0.73
01:34:40,21.19,-0.77
01:34:41,21.21,-0.77
01:34:42,21.21,-0.73
