time,env_t,obj_t
00:03:55,21.17,-5.77
00:03:56,21.19,-5.65
00:03:57,21.19,-5.61
00:03:58,21.19,-5.69
00:03:59,21.19,-5.61
00:04:00,21.19,-5.61
00:04:01,21.17,-5.69
00:04:02,21.17,-5.65
00:04:03,21.21,-5.61
00:04:04,21.19,-5.61
00:04:05,21.15,-5.73
00:04:06,21.17,-5.61
00:04:07,21.17,-5.65
00:04:08,21.19,-5.61
00:04:09,21.19,-5.55
00:04:10,21.17,-5.61
00:04:11,21.17,-5.73
00:04:12,21.19,-5.61
00:04:13,21.17,-5.69
00:04:14,21.17,-5.73
00:04:15,21.13,-5.69
00:04:17,21.21,-5.73
00:04:18,21.15,-5.69
00:04:19,21.17,-5.65
00:04:20,21.15,-5.61
00:04:21,21.17,-5.65
00:04:22,21.19,-5.61
00:04:23,21.17,-5.55
00:04:24,21.15,-5.69
00:04:25,21.17,-5.69
00:04:26,21.15,-5.69
00:04:27,21.19,-5.61
00:04:28,21.19,-5.61
00:04:29,21.19,-5.65
00:04:30,21.21,-5.69
00:04:31,21.13,-5.69
00:04:32,21.17,-5.81
00:04:33,21.17,-5.65
00:04:34,21.19,-5.65
00:04:35,21.19,-5.65
00:04:36,21.15,-5.69
00:04:37,21.13,-5.69
00:04:38,21.19,-5.65
00:04:39,21.15,-5.61
00:04:40,21.17,-5.61
00:04:41,21.17,-5.61
00:04:42,21.15,-5.55
00:04:43,21.15,-5.55
00:04:44,21.17,-5.61
00:04:46,21.13,-5.61
00:04:47,21.15,-5.65
00:04:48,21.17,-5.51
00:04:49,21.13,-5.61
00:04:50,21.15,-5.47
00:04:51,21.13,-5.55
00:04:52,21.15,-5.51
00:04:53,21.17,-5.55
00:04:54,21.15,-5.55
00:04:55,21.15,-5.65
00:04:56,21.15,-5.65
00:04:57,21.15,-5.61
00:04:58,21.11,-5.69
00:04:59,21.15,-5.55
00:05:00,21.13,-5.65
00:05:01,21.17,-5.61
00:05:02,21.13,-5.65
00:05:03,21.17,-5.51
00:05:04,21.15,-5.51
00:05:05,21.15,-5.61
00:05:06,21.13,-5.51
00:05:07,21.15,-5.43
00:05:08,21.11,-5.51
00:05:09,21.13,-5.51
00:05:10,21.17,-5.61
00:05:11,21.17,-5.51
00:05:12,21.15,-5.43
00:05:13,21.17,-5.55
00:05:15,21.13,-5.61
00:05:16,21.15,-5.69
00:05:17,21.15,-5.55
00:05:18,21.17,-5.65
00:05:19,21.15,-5.73
00:05:20,21.13,-5.61
00:05:21,21.15,-5.47
00:05:22,21.13,-5.51
00:05:23,21.11,-5.55
00:05:24,21.13,-5.51
00:05:25,21.13,-5.55
00:05:26,21.15,-5.55
00:05:27,21.13,-5.61
00:05:28,21.15,-5.55
00:05:29,21.13,-5.55
00:05:30,21.15,-5.47
00:05:31,21.17,-5.55
00:05:32,21.15,-5.51
00:05:33,21.15,-5.61
00:05:34,21.13,-5.61
00:05:35,21.13,-5.51
00:05:36,21.07,-5.61
00:05:37,21.13,-5.61
00:05:38,21.15,-5.55
00:05:39,21.11,-5.61
00:05:40,21.13,-5.47
00:05:41,21.15,-5.61
00:05:42,21.11,-5.51
00:05:43,21.13,-5.61
00:05:45,21.13,-5.61
00:05:46,21.13,-5.51
00:05:47,21.13,-5.55
00:05:48,21.11,-5.61
00:05:49,21.15,-5.51
00:05:50,21.13,-5.61
00:05:51,21.15,-5.55
00:05:52,21.15,-5.47
00:05:53,21.13,-5.55
00:05:54,21.09,-5.61
00:05:55,21.13,-5.55
00:05:56,21.13,-5.43
00:05:57,21.13,-5.51
00:05:58,21.17,-5.69
00:05:59,21.11,-5.51
00:06:00,21.17,-5.61
00:06:01,21.13,-5.61
00:06:02,21.15,-5.55
00:06:03,21.15,-5.51
00:06:04,21.09,-5.61
00:06:05,21.15,-5.47
00:06:06,21.17,-5.43
00:06:07,21.13,-5.47
00:06:08,21.13,-5.55
00:06:09,21.11,-5.47
00:06:10,21.13,-5.55
00:06:11,21.11,-5.51
00:06:12,21.15,-5.47
00:06:13,21.11,-5.51
00:06:15,21.09,-5.51
00:06:16,21.11,-5.55
00:06:17,21.13,-5.51
00:06:18,21.15,-5.43
00:06:19,21.09,-5.51
00:06:20,21.07,-5.51
00:06:21,21.13,-5.51
00:06:22,21.13,-5.65
00:06:23,21.13,-5.55
00:06:24,21.15,-5.43
00:06:25,21.15,-5.61
00:06:26,21.09,-5.69
00:06:27,21.15,-5.47
00:06:28,21.09,-5.61
00:06:29,21.11,-5.65
00:06:30,21.13,-5.55
00:06:31,21.11,-5.65
00:06:32,21.15,-5.51
00:06:33,21.09,-5.51
00:06:34,21.09,-5.69
00:06:35,21.09,-5.51
00:06:36,21.11,-5.69
00:06:37,21.13,-5.65
00:06:38,21.11,-5.65
00:06:39,21.11,-5.69
00:06:40,21.11,-5.61
00:06:41,21.11,-5.61
00:06:43,21.11,-5.51
00:06:44,21.11,-5.55
00:06:45,21.13,-5.55
00:06:46,21.11,-5.55
00:06:47,21.09,-5.51
00:06:48,21.09,-5.61
00:06:49,21.07,-5.55
00:06:50,21.11,-5.55
00:06:51,21.15,-5.55
00:06:52,21.09,-5.65
00:06:53,21.07,-5.77
00:06:54,21.11,-5.51
00:06:55,21.09,-5.55
00:06:56,21.13,-5.61
00:06:57,21.15,-5.61
00:06:58,21.13,-5.55
00:06:59,21.11,-5.55
00:07:00,21.11,-5.51
00:07:01,21.13,-5.55
00:07:02,21.09,-5.55
00:07:03,21.09,-5.65
00:07:04,21.09,-5.69
00:07:05,21.07,-5.69
00:07:06,21.09,-5.69
00:07:07,21.09,-5.61
00:07:08,21.09,-5.73
00:07:09,21.09,-5.73
00:07:10,21.09,-5.77
00:07:11,21.07,-5.61
00:07:13,21.11,-5.73
00:07:14,21.07,-5.65
00:07:15,21.07,-5.65
00:07:16,21.09,-5.77
00:07:17,21.09,-5.61
00:07:18,21.07,-5.65
00:07:19,21.07,-5.77
00:07:20,21.07,-5.65
00:07:21,21.09,-5.69
00:07:22,21.09,-5.61
00:07:23,21.09,-5.61
00:07:24,21.11,-5.51
00:07:25,21.07,-5.55
00:07:26,21.09,-5.55
00:07:27,21.07,-5.51
00:07:28,21.09,-5.61
00:07:29,21.05,-5.47
00:07:30,21.11,-5.51
00:07:31,21.05,-5.43
00:07:32,21.09,-5.61
00:07:33,21.09,-5.55
00:07:34,21.09,-5.61
00:07:35,21.11,-5.61
00:07:36,21.05,-5.65
00:07:37,21.07,-5.61
00:07:38,21.11,-5.61
00:07:39,21.09,-5.55
00:07:40,21.07,-5.55
00:07:41,21.05,-5.61
00:07:43,21.07,-5.55
00:07:44,21.05,-5.61
00:07:45,21.07,-5.55
00:07:46,21.11,-5.61
00:07:47,21.07,-5.51
00:07:48,21.09,-5.51
00:07:49,21.07,-5.65
00:07:50,21.07,-5.47
00:07:51,21.05,-5.65
00:07:52,21.07,-5.51
00:07:53,21.07,-5.43
00:07:54,21.05,-5.43
00:07:55,21.05,-5.39
00:07:56,21.01,-5.43
00:07:57,21.07,-5.51
00:07:58,21.09,-5.51
00:07:59,21.07,-5.39
00:08:00,21.05,-5.43
00:08:01,21.05,-5.51
00:08:02,21.05,-5.39
00:08:03,21.09,-5.39
00:08:04,21.07,-5.51
00:08:05,21.09,-5.55
00:08:06,21.07,-5.43
00:08:07,21.05,-5.55
00:08:08,21.01,-5.51
00:08:09,21.07,-5.55
00:08:10,21.07,-5.55
00:08:12,21.07,-5.55
00:08:13,21.05,-5.43
00:08:14,21.05,-5.65
00:08:15,21.07,-5.43
00:08:16,21.09,-5.51
00:08:17,21.05,-5.61
00:08:18,21.05,-5.47
00:08:19,21.07,-5.55
00:08:20,21.07,-5.39
00:08:21,21.01,-5.47
00:08:22,21.09,-5.47
00:08:23,21.05,-5.43
00:08:24,21.09,-5.39
00:08:25,21.05,-5.51
00:08:26,21.05,-5.43
00:08:27,21.07,-5.43
00:08:28,21.07,-5.43
00:08:29,21.09,-5.43
00:08:30,21.05,-5.43
00:08:31,21.07,-5.43
00:08:32,21.07,-5.39
00:08:33,21.05,-5.61
00:08:34,21.01,-5.47
00:08:35,21.01,-5.47
00:08:36,21.07,-5.61
00:08:37,21.05,-5.51
00:08:38,21.05,-5.47
00:08:39,21.07,-5.43
00:08:40,21.09,-5.47
00:08:42,21.05,-5.55
00:08:43,21.07,-5.55
00:08:44,21.05,-5.61
00:08:45,21.09,-5.43
00:08:46,21.05,-5.43
00:08:47,21.07,-5.51
00:08:48,21.09,-5.47
00:08:49,21.05,-5.55
00:08:50,21.01,-5.47
00:08:51,21.05,-5.43
00:08:52,21.07,-5.47
00:08:53,21.01,-5.61
00:08:54,21.07,-5.43
00:08:55,21.07,-5.51
00:08:56,21.05,-5.51
00:08:57,21.05,-5.47
00:08:58,21.01,-5.43
00:08:59,21.05,-5.55
00:09:00,21.05,-5.47
00:09:01,21.05,-5.55
00:09:02,21.01,-5.55
00:09:03,21.05,-5.69
00:09:04,21.07,-5.55
00:09:05,21.01,-5.93
00:09:06,21.01,-5.81
00:09:07,21.11,-5.61
00:09:08,21.01,-5.61
00:09:09,21.05,-5.65
00:09:11,21.05,-5.55
00:09:12,21.05,-5.55
00:09:13,20.99,-5.43
00:09:14,21.09,-5.55
00:09:15,20.99,-5.61
00:09:16,21.01,-5.55
00:09:17,21.01,-5.61
00:09:18,21.05,-5.65
00:09:19,21.01,-5.89
00:09:20,21.05,-5.61
00:09:21,21.01,-5.73
00:09:22,20.99,-5.65
00:09:23,20.99,-5.47
00:09:24,21.01,-5.47
00:09:25,21.01,-5.47
00:09:26,21.05,-5.39
00:09:27,21.05,-5.43
00:09:28,21.01,-5.43
00:09:29,21.01,-5.39
00:09:30,21.01,-5.51
00:09:31,21.05,-5.43
00:09:32,21.05,-5.39
00:09:33,21.05,-5.65
00:09:34,21.05,-5.31
00:09:35,20.99,-5.55
00:09:36,20.99,-5.35
00:09:37,21.01,-5.43
00:09:38,21.01,-5.47
00:09:40,21.07,-5.39
00:09:41,20.99,-5.55
00:09:42,21.05,-5.47
00:09:43,21.07,-5.39
00:09:44,21.01,-5.39
00:09:45,21.01,-5.47
00:09:46,21.05,-5.39
00:09:47,21.01,-5.39
00:09:48,21.05,-5.39
00:09:49,21.05,-5.35
00:09:50,21.01,-5.39
00:09:51,21.05,-5.43
00:09:52,21.01,-5.35
00:09:53,21.05,-5.39
00:09:54,21.05,-5.43
00:09:55,21.05,-5.47
00:09:56,21.01,-5.39
00:09:57,21.05,-5.43
00:09:58,21.01,-5.47
00:09:59,21.05,-5.43
00:10:00,21.05,-5.43
00:10:01,21.05,-5.39
00:10:02,21.01,-5.51
00:10:03,21.01,-5.51
00:10:04,21.05,-5.47
00:10:05,21.05,-5.51
00:10:06,21.01,-5.65
00:10:07,21.01,-5.51
00:10:09,20.99,-5.55
00:10:10,20.97,-5.69
00:10:11,21.05,-5.73
00:10:12,21.01,-5.47
00:10:13,21.01,-5.51
00:10:14,21.01,-5.51
00:10:15,21.07,-5.61
00:10:16,21.01,-5.47
00:10:17,20.99,-5.43
00:10:18,20.99,-5.47
00:10:19,21.01,-5.47
00:10:20,21.01,-5.47
00:10:21,21.01,-5.43
00:10:22,21.01,-5.47
00:10:23,20.99,-5.55
00:10:24,21.01,-5.31
00:10:25,21.01,-5.47
00:10:26,21.07,-5.43
00:10:27,21.01,-5.47
00:10:28,21.01,-5.43
00:10:29,21.01,-5.39
00:10:30,21.05,-5.47
00:10:31,20.99,-5.47
00:10:32,21.07,-5.47
00:10:33,21.01,-5.31
00:10:34,21.05,-5.31
00:10:35,21.05,-5.39
00:10:36,21.07,-5.35
00:10:37,21.01,-5.35
00:10:39,21.07,-5.47
00:10:40,21.01,-5.43
00:10:41,20.99,-5.39
00:10:42,21.01,-5.43
00:10:43,20.99,-5.55
00:10:44,21.09,-5.47
00:10:45,21.05,-5.39
00:10:46,21.05,-5.39
00:10:47,21.05,-5.39
00:10:48,21.05,-5.55
00:10:49,21.01,-5.47
00:10:50,21.01,-5.47
00:10:51,21.05,-5.35
00:10:52,21.05,-5.43
00:10:53,21.05,-5.43
00:10:54,21.01,-5.43
00:10:55,20.99,-5.55
00:10:56,20.99,-5.55
00:10:57,20.99,-5.47
00:10:58,20.99,-5.65
00:10:59,21.01,-5.51
00:11:00,21.05,-5.47
00:11:01,21.05,-5.43
00:11:02,21.05,-5.51
00:11:03,20.97,-5.65
00:11:04,21.05,-5.55
00:11:05,21.01,-5.51
00:11:06,21.01,-5.47
00:11:08,21.07,-5.61
00:11:09,21.05,-5.47
00:11:10,21.07,-5.47
00:11:11,20.99,-5.65
00:11:12,21.01,-5.65
00:11:13,21.01,-5.47
00:11:14,20.99,-5.43
00:11:15,20.99,-5.55
00:11:16,20.97,-5.43
00:11:17,20.99,-5.47
00:11:18,20.99,-5.47
00:11:19,20.99,-5.55
00:11:20,21.01,-5.55
00:11:21,20.97,-5.47
00:11:22,21.01,-5.39
00:11:23,20.99,-5.43
00:11:24,21.05,-5.35
00:11:25,20.99,-5.39
00:11:26,21.01,-5.65
00:11:27,20.99,-5.47
00:11:28,20.99,-5.55
00:11:29,20.97,-5.47
00:11:30,21.01,-5.43
00:11:31,21.01,-5.43
00:11:32,20.97,-5.55
00:11:33,21.01,-5.47
00:11:34,20.99,-5.43
00:11:35,21.01,-5.43
00:11:36,21.01,-5.35
00:11:38,20.99,-5.43
00:11:39,20.99,-5.43
00:11:40,21.01,-5.39
00:11:41,20.99,-5.43
00:11:42,20.99,-5.35
00:11:43,20.97,-5.47
00:11:44,20.97,-5.39
00:11:45,21.01,-5.43
00:11:46,21.05,-5.43
00:11:47,21.05,-5.43
00:11:48,21.01,-5.47
00:11:49,20.99,-5.47
00:11:50,20.99,-5.43
00:11:51,20.97,-5.47
00:11:52,20.97,-5.35
00:11:53,20.99,-5.47
00:11:54,20.99,-5.39
00:11:55,20.99,-5.47
00:11:56,20.99,-5.43
00:11:57,20.97,-5.35
00:11:58,20.99,-5.47
00:11:59,20.99,-5.35
00:12:00,20.97,-5.39
00:12:01,20.99,-5.39
00:12:02,20.99,-5.35
00:12:03,21.01,-5.47
00:12:04,21.01,-5.35
00:12:05,20.99,-5.55
00:12:07,21.05,-5.43
00:12:08,20.99,-5.47
00:12:09,20.97,-5.39
00:12:10,21.01,-5.47
00:12:11,20.99,-5.43
00:12:12,21.01,-5.31
00:12:13,20.99,-5.43
00:12:14,21.01,-5.47
00:12:15,21.01,-5.35
00:12:16,21.01,-5.39
00:12:17,20.99,-5.43
00:12:18,21.01,-5.35
00:12:19,20.99,-5.35
00:12:20,20.99,-5.47
00:12:21,21.01,-5.43
00:12:22,20.97,-5.43
00:12:23,21.01,-5.47
00:12:24,21.01,-5.43
00:12:25,20.99,-5.43
00:12:26,21.01,-5.39
00:12:27,20.97,-5.39
00:12:28,21.01,-5.43
00:12:29,20.97,-5.39
00:12:30,21.05,-5.35
00:12:31,20.99,-5.39
00:12:32,21.01,-5.43
00:12:33,21.01,-5.31
00:12:34,20.99,-5.47
00:12:35,20.99,-5.47
00:12:37,21.01,-5.39
00:12:38,20.99,-5.39
00:12:39,21.01,-5.43
00:12:40,20.99,-5.47
00:12:41,21.05,-5.39
00:12:42,20.99,-5.39
00:12:43,20.99,-5.27
00:12:44,20.99,-5.35
00:12:45,20.97,-5.35
00:12:46,21.01,-5.39
00:12:47,20.99,-5.35
00:12:48,20.99,-5.35
00:12:49,20.97,-5.35
00:12:50,20.99,-5.55
00:12:51,20.99,-5.27
00:12:52,21.01,-5.35
00:12:53,20.97,-5.35
00:12:54,21.05,-5.23
00:12:55,21.01,-5.31
00:12:56,21.05,-5.35
00:12:57,21.01,-5.31
00:12:58,20.97,-5.39
00:12:59,21.01,-5.31
00:13:00,21.01,-5.31
00:13:01,21.01,-5.27
00:13:02,20.99,-5.35
00:13:03,21.01,-5.23
00:13:04,21.01,-5.27
00:13:06,21.01,-5.27
00:13:07,20.99,-5.27
00:13:08,21.01,-5.35
00:13:09,21.01,-5.39
00:13:10,20.99,-5.35
00:13:11,20.99,-5.35
00:13:12,21.05,-5.35
00:13:13,21.01,-5.35
00:13:14,21.01,-5.43
00:13:15,21.05,-5.43
00:13:16,21.01,-5.31
00:13:17,21.05,-5.43
00:13:18,21.01,-5.27
00:13:19,21.01,-5.43
00:13:20,21.05,-5.43
00:13:21,21.01,-5.31
00:13:22,21.01,-5.27
00:13:23,20.99,-5.35
00:13:24,21.01,-5.31
00:13:25,21.01,-5.35
00:13:26,20.99,-5.31
00:13:27,21.01,-5.27
00:13:28,21.01,-5.35
00:13:29,20.99,-5.39
00:13:30,21.01,-5.31
00:13:31,21.05,-5.39
00:13:32,21.05,-5.43
00:13:33,21.01,-5.47
00:13:35,21.01,-5.31
00:13:36,21.05,-5.31
00:13:37,21.01,-5.35
00:13:38,21.01,-5.31
00:13:39,21.05,-5.31
00:13:40,21.05,-5.19
00:13:41,21.05,-5.15
00:13:42,21.07,-5.11
00:13:43,21.05,-5.19
00:13:44,21.05,-5.19
00:13:45,20.99,-5.39
00:13:46,21.01,-5.35
00:13:47,21.07,-5.15
00:13:48,21.05,-5.23
00:13:49,21.01,-5.31
00:13:50,20.99,-5.27
00:13:51,21.01,-5.43
00:13:52,21.01,-5.43
00:13:53,21.05,-5.39
00:13:54,21.05,-5.35
00:13:55,21.05,-5.39
00:13:56,21.01,-5.35
00:13:57,20.99,-5.47
00:13:58,21.05,-5.39
00:13:59,21.05,-5.31
00:14:00,21.01,-5.47
00:14:01,21.01,-5.31
00:14:02,21.07,-5.23
00:14:03,20.99,-5.27
00:14:05,21.05,-5.27
00:14:06,21.05,-5.27
00:14:07,21.05,-5.27
00:14:08,21.05,-5.31
00:14:09,21.05,-5.27
00:14:10,21.01,-5.35
00:14:11,21.07,-5.31
00:14:12,21.05,-5.47
00:14:13,21.05,-5.39
00:14:14,21.05,-5.31
00:14:15,21.01,-5.27
00:14:16,21.05,-5.31
00:14:17,20.97,-5.31
00:14:18,21.05,-5.27
00:14:19,21.01,-5.35
00:14:20,21.05,-5.39
00:14:21,21.07,-5.23
00:14:22,21.05,-5.31
00:14:23,21.05,-5.27
00:14:24,21.07,-5.27
00:14:25,21.05,-5.31
00:14:26,21.07,-5.35
00:14:27,21.05,-5.23
00:14:28,21.09,-5.23
00:14:29,21.05,-5.31
00:14:30,21.05,-5.27
00:14:31,21.05,-5.31
00:14:32,21.05,-5.31
00:14:34,21.09,-5.31
00:14:35,21.07,-5.23
00:14:36,21.05,-5.23
00:14:37,21.07,-5.31
00:14:38,21.05,-5.35
00:14:39,21.07,-5.31
00:14:40,21.01,-5.39
00:14:41,21.05,-5.35
00:14:42,21.05,-5.43
00:14:43,21.07,-5.39
00:14:44,21.07,-5.39
00:14:45,21.05,-5.43
00:14:46,21.05,-5.47
00:14:47,21.01,-5.47
00:14:48,21.01,-5.43
00:14:49,21.07,-5.39
00:14:50,21.05,-5.35
00:14:51,21.07,-5.35
00:14:52,21.05,-5.35
00:14:53,21.07,-5.27
00:14:54,21.01,-5.39
00:14:55,21.07,-5.39
00:14:56,21.05,-5.39
00:14:57,21.07,-5.35
00:14:58,21.05,-5.35
00:14:59,21.05,-5.31
00:15:00,21.01,-5.31
00:15:01,21.05,-5.23
00:15:02,21.07,-5.31
00:15:04,21.07,-5.15
00:15:05,21.07,-5.35
00:15:06,21.01,-5.31
00:15:07,21.07,-5.27
00:15:08,21.01,-5.35
00:15:09,21.05,-5.39
00:15:10,21.05,-5.27
00:15:11,21.07,-5.39
00:15:12,21.01,-5.43
00:15:13,21.05,-5.39
00:15:14,21.05,-5.27
00:15:15,21.09,-5.27
00:15:16,21.05,-5.27
00:15:17,21.01,-5.43
00:15:18,21.07,-5.31
00:15:19,21.09,-5.31
00:15:20,21.05,-5.35
00:15:21,21.05,-5.31
00:15:22,21.05,-5.39
00:15:23,21.01,-5.35
00:15:24,21.07,-5.39
00:15:25,21.01,-5.47
00:15:26,21.05,-5.39
00:15:27,21.07,-5.35
00:15:28,21.05,-5.31
00:15:29,21.07,-5.27
00:15:30,21.01,-5.39
00:15:31,21.01,-5.39
00:15:33,21.01,-5.35
00:15:34,21.07,-5.27
00:15:35,21.05,-5.31
00:15:36,21.05,-5.31
00:15:37,21.07,-5.35
00:15:38,21.05,-5.31
00:15:39,21.05,-5.35
00:15:40,21.01,-5.39
00:15:41,21.05,-5.19
00:15:42,21.05,-5.31
00:15:43,21.01,-5.39
00:15:44,21.05,-5.39
00:15:45,21.07,-5.31
00:15:46,21.07,-5.35
00:15:47,21.07,-5.31
00:15:48,21.01,-5.43
00:15:49,21.05,-5.43
00:15:50,21.01,-5.31
00:15:51,21.05,-5.39
00:15:52,21.05,-5.27
00:15:53,21.01,-5.39
00:15:54,21.05,-5.31
00:15:55,21.05,-5.39
00:15:56,21.07,-5.31
00:15:57,21.01,-5.35
00:15:58,21.01,-5.39
00:15:59,21.01,-5.35
00:16:00,21.05,-5.27
00:16:02,21.09,-5.27
00:16:03,21.01,-5.31
