time,env_t,obj_t
16:20:03,23.81,12.83
16:20:04,23.81,12.97
16:20:05,23.81,12.87
16:20:06,23.83,13.01
16:20:07,23.83,12.87
16:20:08,23.83,12.57
16:20:09,23.83,12.47
16:20:10,23.83,12.39
16:20:11,23.87,12.39
16:20:12,23.87,12.87
16:20:13,23.85,13.05
16:20:15,23.87,13.05
16:20:16,23.87,12.67
16:20:17,23.91,12.57
16:20:18,23.87,12.51
16:20:19,23.87,12.37
16:20:20,23.87,12.37
16:20:21,23.93,12.51
16:20:22,23.91,12.39
16:20:23,23.91,12.57
16:20:24,23.95,12.57
16:20:25,23.93,12.61
16:20:26,23.87,12.53
16:20:27,23.95,12.67
16:20:28,23.93,12.63
16:20:29,23.91,12.57
16:20:30,23.95,12.73
16:20:31,23.93,12.83
16:20:32,23.95,13.05
16:20:33,23.95,12.73
16:20:34,23.97,12.51
16:20:35,23.97,12.47
16:20:36,23.95,12.73
16:20:37,23.97,12.83
16:20:38,23.97,13.15
16:20:39,23.97,13.39
16:20:40,23.99,13.41
16:20:41,23.99,13.81
16:20:42,24.01,13.15
16:20:43,23.95,12.83
16:20:44,24.03,12.53
16:20:45,23.99,12.51
16:20:47,23.99,12.17
16:20:48,23.99,12.17
16:20:49,23.95,12.27
16:20:50,23.97,12.13
16:20:51,23.99,13.11
16:20:52,23.99,12.39
16:20:53,23.99,12.47
16:20:54,23.97,13.27
16:20:55,23.97,18.71
16:20:56,23.97,21.79
16:20:57,23.99,21.71
16:20:58,23.95,22.53
16:20:59,23.95,20.95
16:21:00,23.99,17.01
16:21:01,23.95,16.01
16:21:02,23.95,15.93
16:21:03,23.99,18.55
16:21:04,23.95,19.47
16:21:05,23.95,20.51
16:21:06,23.97,16.85
16:21:07,23.97,18.31
16:21:08,23.97,17.15
16:21:09,24.01,18.31
16:21:10,23.97,19.35
16:21:11,23.95,18.95
16:21:12,23.95,12.53
16:21:13,23.95,12.71
16:21:14,23.97,12.43
16:21:15,24.01,12.39
16:21:17,24.01,12.19
16:21:18,23.95,12.17
16:21:19,23.97,12.03
16:21:20,23.97,12.19
16:21:21,23.99,12.03
16:21:22,24.01,12.17
16:21:23,24.01,11.89
16:21:24,23.97,15.57
16:21:25,23.97,20.23
16:21:26,23.97,18.31
16:21:27,24.01,13.05
16:21:28,23.99,11.95
16:21:29,23.97,12.33
16:21:30,23.97,12.13
16:21:31,23.97,12.13
16:21:32,23.97,12.17
16:21:33,24.01,12.13
16:21:34,24.01,12.19
16:21:35,24.01,12.47
16:21:36,23.99,12.63
16:21:37,24.01,12.51
16:21:38,24.01,12.71
16:21:39,24.05,13.71
16:21:40,24.01,12.39
16:21:41,24.01,12.43
16:21:42,23.97,12.43
16:21:43,24.03,12.53
16:21:44,24.01,12.51
16:21:45,24.01,12.39
16:21:47,24.01,12.43
16:21:48,24.01,12.27
16:21:49,24.01,12.37
16:21:50,24.01,12.33
16:21:51,24.03,12.39
16:21:52,24.05,12.61
16:21:53,24.03,12.57
16:21:54,24.03,12.61
16:21:55,24.05,12.47
16:21:56,24.03,12.51
16:21:57,24.07,12.67
16:21:58,24.07,12.63
16:21:59,24.09,12.61
16:22:00,24.05,12.51
16:22:01,24.05,12.67
16:22:02,24.07,12.97
16:22:03,24.07,13.05
16:22:04,24.09,13.15
16:22:05,24.13,13.01
16:22:06,24.09,12.83
16:22:07,24.17,14.01
16:22:08,24.13,17.67
16:22:09,24.09,17.31
16:22:10,24.15,16.01
16:22:11,24.15,15.55
16:22:12,24.15,16.11
16:22:13,24.17,15.81
16:22:14,24.15,15.71
16:22:15,24.15,20.67
16:22:17,24.17,22.65
16:22:18,24.19,15.97
16:22:19,24.13,13.17
16:22:20,24.17,13.21
16:22:21,24.17,22.29
16:22:22,24.15,22.35
16:22:23,24.17,23.81
16:22:24,24.23,25.31
16:22:25,24.21,25.93
16:22:26,24.19,25.91
16:22:27,24.21,23.03
16:22:28,24.17,13.05
16:22:29,24.21,12.91
16:22:30,24.21,12.77
16:22:31,24.21,12.77
16:22:32,24.23,12.77
16:22:33,24.21,25.73
16:22:34,24.19,26.43
16:22:35,24.21,25.53
16:22:36,24.21,25.43
16:22:37,24.21,25.19
16:22:38,24.25,24.99
16:22:39,24.25,12.63
16:22:40,24.23,12.61
16:22:41,24.25,13.05
16:22:42,24.25,12.97
16:22:43,24.25,12.51
16:22:44,24.27,12.57
16:22:45,24.29,12.53
16:22:47,24.27,12.71
16:22:48,24.25,12.63
16:22:49,24.29,12.67
16:22:50,24.25,12.63
16:22:51,24.29,12.51
16:22:52,24.27,12.71
16:22:53,24.31,12.71
16:22:54,24.29,12.47
16:22:55,24.27,12.47
16:22:56,24.27,12.67
16:22:57,24.29,12.81
16:22:58,24.35,12.81
16:22:59,24.31,12.83
16:23:00,24.29,12.63
16:23:01,24.29,12.61
16:23:02,24.35,12.47
16:23:03,24.31,12.71
16:23:04,24.37,12.57
16:23:05,24.31,12.39
16:23:06,24.29,12.57
16:23:07,24.37,12.51
16:23:08,24.39,12.57
16:23:09,24.37,12.87
16:23:10,24.39,12.87
16:23:11,24.37,12.87
16:23:12,24.37,12.91
16:23:13,24.41,12.95
16:23:14,24.39,12.97
16:23:16,24.41,12.91
16:23:17,24.39,12.81
16:23:18,24.41,12.83
16:23:19,24.43,12.63
16:23:20,24.43,12.81
16:23:21,24.45,12.91
16:23:22,24.45,12.73
16:23:23,24.41,12.61
16:23:24,24.41,12.67
16:23:25,24.43,12.71
16:23:26,24.45,12.67
16:23:27,24.45,12.63
16:23:28,24.45,12.71
16:23:29,24.45,12.61
16:23:30,24.43,12.73
16:23:31,24.49,12.95
16:23:32,24.47,13.05
16:23:33,24.49,13.11
16:23:34,24.47,12.91
16:23:35,24.51,12.83
16:23:36,24.49,12.73
16:23:37,24.53,12.63
16:23:38,24.53,12.71
16:23:39,24.51,12.81
16:23:40,24.53,12.97
16:23:41,24.53,13.17
16:23:42,24.53,13.11
16:23:43,24.53,13.25
16:23:44,24.53,13.17
16:23:45,24.59,12.97
16:23:47,24.53,12.73
16:23:48,24.57,12.77
16:23:49,24.63,12.83
16:23:50,24.59,13.05
16:23:51,24.59,13.15
16:23:52,24.59,13.39
16:23:53,24.61,13.35
16:23:54,24.63,13.17
16:23:55,24.63,13.01
16:23:56,24.61,12.91
16:23:57,24.63,12.91
16:23:58,24.65,12.91
16:23:59,24.65,12.77
16:24:00,24.65,12.77
16:24:01,24.69,12.73
16:24:02,24.65,12.77
16:24:03,24.69,12.77
16:24:04,24.69,12.63
16:24:05,24.65,12.53
16:24:06,24.67,12.57
16:24:07,24.69,14.05
16:24:08,24.65,12.37
16:24:09,24.67,12.23
16:24:10,24.67,12.29
16:24:11,24.67,12.53
16:24:12,24.65,12.09
16:24:13,24.67,12.09
16:24:14,24.65,12.09
16:24:16,24.69,12.23
16:24:17,24.67,12.19
16:24:18,24.67,12.29
16:24:19,24.67,12.47
16:24:20,24.69,12.71
16:24:21,24.67,12.91
16:24:22,24.71,12.57
16:24:23,24.69,12.37
16:24:24,24.69,12.27
16:24:25,24.69,12.29
16:24:26,24.73,12.37
16:24:27,24.69,12.33
16:24:28,24.67,12.17
16:24:29,24.69,12.33
16:24:30,24.65,12.37
16:24:31,24.73,12.47
16:24:32,24.73,12.33
16:24:33,24.71,13.41
16:24:34,24.69,12.33
16:24:35,24.73,12.67
16:24:36,24.73,12.81
16:24:37,24.73,12.91
16:24:38,24.73,13.01
16:24:39,24.73,12.73
16:24:40,24.75,12.67
16:24:41,24.75,12.57
16:24:42,24.75,12.67
16:24:43,24.75,12.91
16:24:45,24.81,13.15
16:24:46,24.83,12.97
16:24:47,24.83,12.91
16:24:48,24.79,12.57
16:24:49,24.79,12.13
16:24:50,24.75,12.47
16:24:51,24.79,12.77
16:24:52,24.81,13.01
16:24:53,24.83,12.97
16:24:54,24.83,13.15
16:24:55,24.83,12.77
16:24:56,24.83,13.01
16:24:57,24.85,12.83
16:24:58,24.85,12.87
16:24:59,24.83,12.97
16:25:00,24.83,12.81
16:25:01,24.89,12.77
16:25:02,24.87,12.97
16:25:03,24.87,12.87
16:25:04,24.87,12.71
16:25:05,24.87,12.73
16:25:06,24.87,12.57
16:25:07,24.85,12.73
16:25:08,24.91,12.61
16:25:09,24.87,12.77
16:25:10,24.85,12.39
16:25:11,24.89,12.71
16:25:12,24.89,12.73
16:25:13,24.87,12.81
16:25:15,24.91,13.01
16:25:16,24.91,13.07
16:25:17,24.93,13.15
16:25:18,24.93,13.11
16:25:19,24.95,12.73
16:25:20,24.91,12.61
16:25:21,24.95,12.81
16:25:22,24.91,12.83
16:25:23,24.95,12.53
16:25:24,24.97,12.47
16:25:25,24.93,12.27
16:25:26,24.93,12.53
16:25:27,24.93,12.51
16:25:28,24.95,12.53
16:25:29,24.95,12.47
16:25:30,24.97,12.61
16:25:31,24.91,12.43
16:25:32,24.95,12.39
16:25:33,24.95,12.27
16:25:34,24.95,12.27
16:25:35,24.95,12.23
16:25:36,24.97,12.39
16:25:37,24.95,12.47
16:25:38,24.97,12.43
16:25:39,24.97,11.93
16:25:40,24.95,11.75
16:25:41,24.95,12.13
16:25:42,24.95,11.61
16:25:44,24.93,11.75
16:25:45,24.95,11.81
16:25:46,24.95,12.17
16:25:47,24.95,11.67
16:25:48,24.93,11.95
16:25:49,24.93,11.99
16:25:50,24.91,11.99
16:25:51,24.91,11.79
16:25:52,24.91,12.13
16:25:53,25.01,12.53
16:25:54,24.95,11.99
16:25:55,24.93,11.79
16:25:56,24.93,11.79
16:25:57,24.93,11.89
16:25:58,24.91,11.55
16:25:59,24.89,11.79
16:26:00,24.95,11.51
16:26:01,24.87,11.23
16:26:02,24.89,11.55
16:26:03,24.91,11.55
16:26:04,24.91,11.89
16:26:05,24.91,11.79
16:26:06,24.91,12.33
16:26:07,24.93,12.57
16:26:08,24.93,12.37
16:26:09,24.91,12.05
16:26:10,24.97,12.33
16:26:11,24.95,12.53
16:26:12,24.93,12.37
16:26:14,24.95,12.43
16:26:15,24.95,11.93
16:26:16,24.97,11.81
16:26:17,24.95,11.57
16:26:18,24.95,11.85
16:26:19,24.93,12.09
16:26:20,24.95,12.05
16:26:21,24.95,12.09
16:26:22,24.93,11.89
16:26:23,24.95,11.81
16:26:24,24.95,12.09
16:26:25,24.97,12.09
16:26:26,24.95,12.09
16:26:27,24.95,11.89
16:26:28,24.95,11.85
16:26:29,24.97,11.57
16:26:30,24.95,11.99
16:26:31,24.97,11.93
16:26:32,24.95,11.81
16:26:33,24.95,11.81
16:26:34,25.01,11.93
16:26:35,24.95,11.55
16:26:36,24.97,11.57
16:26:37,24.95,11.37
16:26:38,24.95,11.67
16:26:39,24.95,12.03
16:26:40,24.93,12.27
16:26:41,24.91,12.51
16:26:42,24.93,12.57
16:26:44,24.97,12.57
16:26:45,25.01,11.85
16:26:46,24.95,12.17
16:26:47,24.97,11.93
16:26:48,24.97,11.75
16:26:49,24.95,11.99
16:26:50,25.01,11.71
16:26:51,25.01,11.47
16:26:52,24.95,11.71
16:26:53,25.01,11.81
16:26:54,24.97,11.89
16:26:55,24.95,12.03
16:26:56,25.03,12.19
16:26:57,25.01,11.99
16:26:58,25.01,11.93
16:26:59,24.97,11.41
16:27:00,24.95,11.21
16:27:01,24.93,11.37
16:27:02,24.95,11.55
16:27:03,24.95,12.03
16:27:04,24.97,11.89
16:27:05,24.97,11.41
16:27:06,25.01,11.51
16:27:07,24.97,11.67
16:27:08,24.95,11.99
16:27:09,25.01,12.17
16:27:10,24.97,12.23
16:27:11,25.01,12.43
16:27:12,25.05,12.61
16:27:14,25.03,12.57
16:27:15,25.03,12.13
16:27:16,25.05,11.57
16:27:17,25.03,11.95
16:27:18,25.05,12.03
16:27:19,25.01,12.23
16:27:20,25.05,11.95
16:27:21,25.03,11.61
16:27:22,25.05,11.89
16:27:23,25.05,12.03
16:27:24,25.05,12.23
16:27:25,25.03,12.29
16:27:26,25.07,12.03
16:27:27,25.07,11.71
16:27:28,25.05,11.79
16:27:29,25.07,11.67
16:27:30,25.07,11.57
16:27:31,25.03,11.27
16:27:32,25.05,11.37
16:27:33,25.05,11.47
16:27:34,25.05,11.67
16:27:35,25.05,11.51
16:27:36,25.05,11.47
16:27:37,25.07,11.47
16:27:38,25.05,11.79
16:27:39,25.07,11.99
16:27:40,25.07,11.95
16:27:41,25.09,11.95
16:27:43,25.07,11.81
16:27:44,25.07,11.93
16:27:45,25.11,11.85
16:27:46,25.09,10.89
16:27:47,25.07,11.07
16:27:48,25.09,11.27
16:27:49,25.09,11.03
16:27:50,25.09,11.23
16:27:51,25.07,11.21
16:27:52,25.07,11.21
16:27:53,25.09,11.47
16:27:54,25.11,11.03
16:27:55,25.11,11.57
16:27:56,25.09,11.41
16:27:57,25.11,11.33
16:27:58,25.07,11.31
16:27:59,25.09,11.21
16:28:00,25.13,11.21
16:28:01,25.11,11.33
16:28:02,25.11,11.09
16:28:03,25.09,11.55
16:28:04,25.11,11.61
16:28:05,25.11,11.37
16:28:06,25.11,11.45
16:28:07,25.11,11.67
16:28:08,25.11,11.41
16:28:09,25.15,11.89
16:28:10,25.13,11.79
16:28:11,25.13,11.95
16:28:13,25.15,11.93
16:28:14,25.17,11.47
16:28:15,25.15,10.89
16:28:16,25.13,11.21
16:28:17,25.19,11.37
16:28:18,25.15,11.37
16:28:19,25.17,11.67
16:28:20,25.19,11.95
16:28:21,25.17,12.05
16:28:22,25.15,11.95
16:28:23,25.23,11.79
16:28:24,25.19,11.33
16:28:25,25.23,11.33
16:28:26,25.17,11.23
16:28:27,25.19,11.45
16:28:28,25.25,11.41
16:28:29,25.19,11.47
16:28:30,25.23,11.51
16:28:31,25.23,11.79
16:28:32,25.27,11.99
16:28:33,25.25,11.71
16:28:34,25.23,11.41
16:28:35,25.27,11.37
16:28:36,25.25,11.17
16:28:37,25.29,10.99
16:28:38,25.23,10.71
16:28:39,25.23,10.51
16:28:40,25.25,10.71
16:28:42,25.19,10.57
16:28:43,25.19,10.65
16:28:44,25.25,10.79
16:28:45,25.25,10.65
16:28:46,25.19,10.41
16:28:47,25.25,11.03
16:28:48,25.23,11.33
16:28:49,25.27,11.61
16:28:50,25.29,11.27
16:28:51,25.29,11.13
16:28:52,25.25,11.09
16:28:53,25.27,10.85
16:28:54,25.25,10.89
16:28:55,25.27,10.85
16:28:56,25.29,10.37
16:28:57,25.27,10.23
16:28:58,25.25,10.17
16:28:59,25.27,10.17
16:29:00,25.27,10.05
16:29:01,25.25,10.41
16:29:02,25.23,10.43
16:29:03,25.27,10.51
16:29:04,25.25,10.43
16:29:05,25.25,10.23
16:29:06,25.23,10.37
16:29:07,25.23,10.27
16:29:08,25.27,10.41
16:29:09,25.23,9.99
16:29:10,25.23,10.47
16:29:12,25.27,9.99
16:29:13,25.25,10.17
16:29:14,25.25,10.13
16:29:15,25.25,9.99
16:29:16,25.27,10.09
16:29:17,25.23,9.71
16:29:18,25.25,9.95
16:29:19,25.19,9.99
16:29:20,25.23,9.71
16:29:21,25.23,10.03
16:29:22,25.25,10.43
16:29:23,25.25,9.81
16:29:24,25.17,9.61
16:29:25,25.23,9.81
16:29:26,25.17,9.67
16:29:27,25.17,9.57
16:29:28,25.17,10.03
16:29:29,25.17,9.95
16:29:30,25.15,9.81
16:29:31,25.23,9.99
16:29:32,25.23,10.57
16:29:33,25.19,10.61
16:29:34,25.23,10.09
16:29:35,25.25,10.37
16:29:36,25.17,10.17
16:29:37,25.25,10.41
16:29:38,25.23,10.61
16:29:39,25.25,10.33
16:29:40,25.27,9.85
16:29:42,25.23,9.67
16:29:43,25.25,9.71
16:29:44,25.19,9.95
16:29:45,25.27,10.13
16:29:46,25.23,9.89
16:29:47,25.19,9.33
16:29:48,25.23,9.71
16:29:49,25.23,9.99
16:29:50,25.25,10.43
16:29:51,25.27,10.31
16:29:52,25.25,10.37
16:29:53,25.27,10.37
16:29:54,25.25,9.89
16:29:55,25.29,9.43
16:29:56,25.23,9.49
16:29:57,25.25,9.43
16:29:58,25.25,9.35
16:29:59,25.23,9.33
16:30:00,25.19,9.57
16:30:01,25.19,9.63
16:30:02,25.25,9.47
16:30:03,25.25,9.49
16:30:04,25.25,9.67
16:30:05,25.23,9.53
16:30:06,25.25,9.21
16:30:07,25.17,9.11
16:30:08,25.25,9.43
16:30:09,25.25,9.25
16:30:11,25.17,8.93
16:30:12,25.19,9.03
16:30:13,25.19,9.29
16:30:14,25.25,9.61
16:30:15,25.19,9.35
16:30:16,25.19,9.53
16:30:17,25.23,9.67
16:30:18,25.19,9.89
16:30:19,25.23,9.61
16:30:20,25.23,9.33
16:30:21,25.23,9.47
16:30:22,25.23,9.57
16:30:23,25.23,9.81
16:30:24,25.23,9.47
16:30:25,25.25,9.39
16:30:26,25.19,9.19
16:30:27,25.23,9.29
16:30:28,25.25,9.25
16:30:29,25.23,9.35
16:30:30,25.23,9.53
16:30:31,25.19,9.77
16:30:32,25.27,9.35
16:30:33,25.25,9.39
16:30:34,25.23,8.97
16:30:35,25.23,9.11
16:30:36,25.19,9.67
16:30:37,25.25,9.75
16:30:38,25.23,9.61
16:30:39,25.25,9.29
16:30:41,25.19,9.25
16:30:42,25.25,9.25
16:30:43,25.23,9.63
16:30:44,25.27,9.71
16:30:45,25.23,9.61
16:30:46,25.23,9.11
16:30:47,25.25,9.39
16:30:48,25.25,9.39
16:30:49,25.23,9.57
16:30:50,25.23,9.49
16:30:51,25.25,10.03
16:30:52,25.27,9.77
16:30:53,25.25,9.61
16:30:54,25.29,9.53
16:30:55,25.25,9.25
16:30:56,25.27,9.03
16:30:57,25.25,8.87
16:30:58,25.23,8.83
16:30:59,25.25,9.19
16:31:00,25.23,9.01
16:31:01,25.25,9.07
16:31:02,25.23,8.89
16:31:03,25.23,9.21
16:31:04,25.23,9.29
16:31:05,25.23,8.51
16:31:06,25.23,9.49
16:31:07,25.23,9.85
16:31:08,25.25,9.91
16:31:10,25.25,9.77
16:31:11,25.23,9.57
16:31:12,25.25,9.57
16:31:13,25.27,10.03
16:31:14,25.31,9.77
16:31:15,25.29,9.47
16:31:16,25.25,9.61
16:31:17,25.27,9.33
16:31:18,25.27,9.33
16:31:19,25.29,9.67
16:31:20,25.31,9.85
16:31:21,25.29,9.89
16:31:22,25.29,9.67
16:31:23,25.31,9.39
16:31:24,25.31,9.49
16:31:25,25.33,9.67
16:31:26,25.29,9.57
16:31:27,25.35,9.35
16:31:28,25.33,9.39
16:31:29,25.33,9.43
16:31:30,25.31,9.25
16:31:31,25.29,9.35
16:31:32,25.33,9.47
16:31:33,25.29,9.35
16:31:34,25.29,9.21
16:31:35,25.35,9.49
16:31:36,25.31,9.57
16:31:37,25.31,9.63
16:31:38,25.37,9.25
16:31:40,25.33,9.33
16:31:41,25.31,9.91
16:31:42,25.33,9.61
16:31:43,25.31,9.35
16:31:44,25.35,9.49
16:31:45,25.37,9.43
16:31:46,25.33,9.53
16:31:47,25.37,9.49
16:31:48,25.41,9.71
16:31:49,25.35,9.57
16:31:50,25.37,9.47
16:31:51,25.37,9.67
16:31:52,25.37,9.85
16:31:53,25.37,9.67
16:31:54,25.37,9.57
16:31:55,25.45,9.53
16:31:56,25.39,9.53
16:31:57,25.39,9.63
16:31:58,25.39,9.57
16:31:59,25.41,9.29
16:32:00,25.39,9.35
16:32:01,25.41,9.39
16:32:02,25.39,9.67
16:32:03,25.41,9.71
16:32:04,25.41,9.95
16:32:05,25.45,9.95
16:32:06,25.45,9.99
16:32:07,25.45,9.91
16:32:08,25.47,9.47
16:32:10,25.41,9.67
16:32:11,25.41,9.85
16:32:12,25.47,9.61
16:32:13,25.47,9.47
16:32:14,25.47,9.53
16:32:15,25.47,9.35
16:32:16,25.47,9.11
16:32:17,25.39,9.19
16:32:18,25.47,9.35
16:32:19,25.49,9.29
16:32:20,25.45,9.39
16:32:21,25.47,9.33
16:32:22,25.47,9.39
16:32:23,25.47,9.11
16:32:24,25.45,8.89
16:32:25,25.45,9.07
16:32:26,25.45,9.39
16:32:27,25.47,9.15
16:32:28,25.45,9.07
16:32:29,25.47,9.19
16:32:30,25.41,9.19
16:32:31,25.45,9.39
16:32:32,25.41,9.33
16:32:33,25.45,9.11
16:32:34,25.49,8.71
16:32:35,25.47,8.87
16:32:36,25.47,8.41
16:32:37,25.41,8.47
16:32:39,25.45,8.69
16:32:40,25.39,8.51
16:32:41,25.47,8.47
16:32:42,25.39,8.59
16:32:43,25.39,8.61
16:32:44,25.39,8.75
16:32:45,25.41,8.89
16:32:46,25.39,8.89
16:32:47,25.39,9.01
16:32:48,25.41,8.93
16:32:49,25.41,9.01
16:32:50,25.41,9.03
16:32:51,25.45,9.29
16:32:52,25.45,9.11
16:32:53,25.39,8.83
16:32:54,25.41,8.93
16:32:55,25.39,9.21
16:32:56,25.41,9.15
16:32:57,25.41,9.33
16:32:58,25.39,9.57
16:32:59,25.41,9.77
16:33:00,25.41,9.63
16:33:01,25.39,9.75
16:33:02,25.45,9.57
16:33:03,25.45,9.07
16:33:04,25.47,8.83
16:33:05,25.45,9.01
16:33:06,25.45,9.11
16:33:07,25.47,9.03
16:33:09,25.45,8.71
16:33:10,25.45,8.79
16:33:11,25.41,8.69
16:33:12,25.45,8.87
16:33:13,25.39,9.01
16:33:14,25.41,8.97
16:33:15,25.37,8.79
16:33:16,25.41,9.01
16:33:17,25.47,9.21
16:33:18,25.49,9.47
16:33:19,25.47,9.15
16:33:20,25.45,9.53
16:33:21,25.47,9.25
16:33:22,25.41,8.87
16:33:23,25.45,9.19
16:33:24,25.47,9.07
16:33:25,25.45,9.11
16:33:26,25.45,8.71
16:33:27,25.45,8.87
16:33:28,25.41,8.83
16:33:29,25.39,8.75
16:33:30,25.41,9.07
16:33:31,25.41,9.03
16:33:32,25.47,9.07
16:33:33,25.45,9.21
16:33:34,25.39,9.21
16:33:35,25.45,9.15
16:33:36,25.41,9.35
16:33:37,25.45,8.97
16:33:39,25.41,8.79
16:33:40,25.41,8.87
16:33:41,25.39,8.87
16:33:42,25.45,9.35
16:33:43,25.45,9.29
16:33:44,25.41,9.33
16:33:45,25.47,9.15
16:33:46,25.45,9.35
16:33:47,25.41,9.33
16:33:48,25.41,9.19
16:33:49,25.45,8.69
16:33:50,25.45,8.87
16:33:51,25.41,8.71
16:33:52,25.39,8.75
16:33:53,25.47,9.03
16:33:54,25.45,9.03
16:33:55,25.41,9.15
16:33:56,25.45,9.03
16:33:57,25.39,8.71
16:33:58,25.41,8.83
16:33:59,25.41,8.87
16:34:00,25.41,8.61
16:34:01,25.39,8.75
16:34:02,25.39,9.43
16:34:03,25.39,8.75
16:34:04,25.37,8.69
16:34:05,25.37,8.61
16:34:06,25.39,8.61
16:34:08,25.39,9.19
16:34:09,25.39,8.89
16:34:10,25.37,9.07
16:34:11,25.41,8.89
16:34:12,25.39,8.59
16:34:13,25.39,8.59
16:34:14,25.35,8.59
16:34:15,25.37,8.41
16:34:16,25.35,8.59
16:34:17,25.35,9.01
16:34:18,25.37,9.01
16:34:19,25.35,8.61
16:34:20,25.37,8.79
16:34:21,25.39,8.87
16:34:22,25.35,8.59
16:34:23,25.39,9.47
16:34:24,25.35,9.35
16:34:25,25.35,8.83
16:34:26,25.39,8.93
16:34:27,25.37,8.45
16:34:28,25.37,8.97
16:34:29,25.39,9.07
16:34:30,25.39,9.19
16:34:31,25.39,9.61
16:34:32,25.37,9.57
16:34:33,25.41,9.15
16:34:34,25.39,9.11
16:34:35,25.39,9.11
16:34:36,25.37,8.97
16:34:38,25.39,8.97
16:34:39,25.41,9.11
16:34:40,25.39,9.15
16:34:41,25.39,9.19
16:34:42,25.39,9.11
16:34:43,25.41,9.01
16:34:44,25.37,9.01
16:34:45,25.35,8.59
16:34:46,25.39,8.71
16:34:47,25.37,8.37
16:34:48,25.37,8.27
16:34:49,25.35,8.37
16:34:50,25.33,8.97
16:34:51,25.37,8.71
16:34:52,25.35,8.65
16:34:53,25.31,8.75
16:34:54,25.35,8.79
16:34:55,25.35,8.75
16:34:56,25.37,8.71
16:34:57,25.35,9.19
16:34:58,25.31,9.07
16:34:59,25.35,9.25
16:35:00,25.35,9.29
16:35:01,25.39,9.15
