time,env_t,obj_t
00:02:22,23.59,-1.17
00:02:23,23.55,-1.33
00:02:24,23.57,-1.25
00:02:25,23.59,-1.17
00:02:26,23.59,-1.21
00:02:27,23.57,-1.33
00:02:28,23.57,-1.25
00:02:29,23.57,-1.25
00:02:30,23.55,-1.29
00:02:31,23.57,-1.25
00:02:32,23.57,-1.29
00:02:33,23.61,-1.17
00:02:34,23.53,-1.21
00:02:35,23.55,-1.17
00:02:36,23.57,-1.29
00:02:37,23.59,-1.25
00:02:38,23.59,-1.25
00:02:39,23.57,-1.29
00:02:40,23.59,-1.33
00:02:41,23.57,-1.25
00:02:42,23.53,-1.25
00:02:43,23.61,-1.25
00:02:44,23.61,-1.17
00:02:45,23.57,-1.33
00:02:46,23.55,-1.33
00:02:47,23.55,-1.29
00:02:48,23.55,-1.29
00:02:49,23.57,-1.25
00:02:51,23.53,-1.25
00:02:52,23.57,-1.25
00:02:53,23.61,-1.21
00:02:54,23.55,-1.29
00:02:55,23.57,-1.29
00:02:56,23.57,-1.25
00:02:57,23.57,-1.25
00:02:58,23.57,-1.17
00:02:59,23.57,-1.29
00:03:00,23.55,-1.25
00:03:01,23.55,-1.29
00:03:02,23.55,-1.25
00:03:03,23.53,-1.21
00:03:04,23.55,-1.25
00:03:05,23.53,-1.25
00:03:06,23.53,-1.25
00:03:07,23.57,-1.21
00:03:08,23.59,-1.25
00:03:09,23.55,-1.33
00:03:10,23.55,-1.21
00:03:11,23.57,-1.21
00:03:12,23.55,-1.29
00:03:13,23.57,-1.29
00:03:14,23.59,-1.17
00:03:15,23.53,-1.29
00:03:16,23.51,-1.29
00:03:17,23.55,-1.25
00:03:18,23.57,-1.25
00:03:19,23.55,-1.25
00:03:20,23.53,-1.29
00:03:22,23.55,-1.25
00:03:23,23.55,-1.29
00:03:24,23.55,-1.29
00:03:25,23.53,-1.25
00:03:26,23.51,-1.25
00:03:27,23.51,-1.29
00:03:28,23.53,-1.21
00:03:29,23.53,-1.25
00:03:30,23.51,-1.21
00:03:31,23.53,-1.29
00:03:32,23.55,-1.17
00:03:33,23.55,-1.21
00:03:34,23.53,-1.25
00:03:35,23.55,-1.29
00:03:36,23.51,-1.33
00:03:37,23.53,-1.13
00:03:38,23.55,-1.17
00:03:39,23.55,-1.17
00:03:40,23.53,-1.13
00:03:41,23.51,-1.33
00:03:42,23.53,-1.29
00:03:43,23.55,-1.25
00:03:44,23.53,-1.29
00:03:45,23.51,-1.17
00:03:46,23.53,-1.25
00:03:47,23.55,-1.21
00:03:48,23.55,-1.17
00:03:49,23.49,-1.25
00:03:51,23.51,-1.33
00:03:52,23.53,-1.21
00:03:53,23.53,-1.17
00:03:54,23.55,-1.25
00:03:55,23.53,-1.25
00:03:56,23.53,-1.25
00:03:57,23.53,-1.25
00:03:58,23.53,-1.25
00:03:59,23.55,-1.33
00:04:00,23.53,-1.21
00:04:01,23.51,-1.25
00:04:02,23.55,-1.25
00:04:03,23.53,-1.25
00:04:04,23.51,-1.25
00:04:05,23.51,-1.25
00:04:06,23.51,-1.29
00:04:07,23.53,-1.21
00:04:08,23.49,-1.21
00:04:09,23.55,-1.25
00:04:10,23.57,-1.33
00:04:11,23.53,-1.33
00:04:12,23.55,-1.21
00:04:13,23.51,-1.25
00:04:14,23.53,-1.35
00:04:15,23.51,-1.29
00:04:16,23.51,-1.25
00:04:17,23.51,-1.13
00:04:18,23.53,-1.17
00:04:20,23.53,-1.09
00:04:21,23.53,-1.25
00:04:22,23.53,-1.17
00:04:23,23.51,-1.25
00:04:24,23.53,-1.25
00:04:25,23.51,-1.29
00:04:26,23.53,-1.21
00:04:27,23.53,-1.21
00:04:28,23.53,-1.21
00:04:29,23.49,-1.21
00:04:30,23.49,-1.29
00:04:31,23.51,-1.25
00:04:32,23.55,-1.21
00:04:33,23.51,-1.25
00:04:34,23.53,-1.25
00:04:35,23.53,-1.17
00:04:36,23.53,-1.13
00:04:37,23.55,-1.17
00:04:38,23.51,-1.17
00:04:39,23.55,-1.25
00:04:40,23.49,-1.17
00:04:41,23.51,-1.29
00:04:42,23.51,-1.21
00:04:43,23.53,-1.17
00:04:44,23.49,-1.29
00:04:45,23.53,-1.17
00:04:46,23.49,-1.17
00:04:47,23.53,-1.09
00:04:48,23.51,-1.21
00:04:50,23.53,-1.01
00:04:51,23.51,-1.17
00:04:52,23.49,-1.21
00:04:53,23.51,-1.17
00:04:54,23.49,-1.17
00:04:55,23.51,-1.21
00:04:56,23.55,-1.21
00:04:57,23.49,-1.25
00:04:58,23.51,-1.25
00:04:59,23.51,-1.17
00:05:00,23.49,-1.29
00:05:01,23.51,-1.25
00:05:02,23.53,-1.09
00:05:03,23.53,-1.09
00:05:04,23.51,-1.21
00:05:05,23.49,-1.05
00:05:06,23.51,-1.21
00:05:07,23.49,-1.21
00:05:08,23.51,-1.21
00:05:09,23.53,-1.13
00:05:10,23.51,-1.01
00:05:11,23.53,-1.29
00:05:12,23.47,-1.17
00:05:13,23.49,-1.21
00:05:14,23.51,-1.25
00:05:15,23.51,-1.25
00:05:16,23.51,-1.21
00:05:17,23.53,-1.17
00:05:19,23.53,-1.17
00:05:20,23.51,-1.25
00:05:21,23.49,-1.25
00:05:22,23.49,-1.17
00:05:23,23.49,-1.09
00:05:24,23.47,-1.21
00:05:25,23.51,-1.25
00:05:26,23.51,-1.13
00:05:27,23.51,-1.21
00:05:28,23.51,-1.17
00:05:29,23.47,-1.29
00:05:30,23.51,-1.13
00:05:31,23.49,-1.21
00:05:32,23.51,-1.17
00:05:33,23.51,-1.05
00:05:34,23.51,-1.09
00:05:35,23.51,-1.09
00:05:36,23.49,-1.21
00:05:37,23.47,-1.09
00:05:38,23.51,-1.17
00:05:39,23.49,-1.17
00:05:40,23.51,-1.17
00:05:41,23.51,-1.21
00:05:42,23.51,-1.13
00:05:43,23.49,-1.17
00:05:44,23.51,-1.05
00:05:45,23.49,-1.29
00:05:46,23.53,-1.21
00:05:47,23.47,-1.09
00:05:49,23.49,-1.05
00:05:50,23.47,-1.17
00:05:51,23.51,-1.25
00:05:52,23.51,-1.25
00:05:53,23.51,-1.21
00:05:54,23.51,-1.17
00:05:55,23.43,-1.29
00:05:56,23.51,-1.13
00:05:57,23.47,-1.25
00:05:58,23.49,-1.05
00:05:59,23.51,-1.17
00:06:00,23.49,-1.05
00:06:01,23.47,-1.09
00:06:02,23.49,-1.09
00:06:03,23.47,-1.05
00:06:04,23.47,-1.05
00:06:05,23.43,-1.05
00:06:06,23.43,-1.09
00:06:07,23.49,-1.05
00:06:08,23.47,-1.17
00:06:09,23.49,-1.01
00:06:10,23.51,-1.09
00:06:11,23.47,-1.13
00:06:12,23.49,-1.05
00:06:13,23.43,-1.01
00:06:14,23.47,-1.09
00:06:15,23.47,-1.09
00:06:16,23.47,-1.01
00:06:18,23.47,-1.01
00:06:19,23.47,-1.05
00:06:20,23.51,-1.05
00:06:21,23.47,-1.09
00:06:22,23.43,-1.05
00:06:23,23.51,-0.97
00:06:24,23.43,-0.97
00:06:25,23.49,-1.01
00:06:26,23.47,-1.05
00:06:27,23.49,-1.01
00:06:28,23.49,-1.01
00:06:30,23.47,-1.01
00:06:31,23.49,-1.05
00:06:32,23.49,-1.05
00:06:34,23.43,-1.01
00:06:35,23.49,-0.97
00:06:36,23.51,-1.01
00:06:37,23.49,-1.05
00:06:38,23.47,-1.05
00:06:39,23.49,-1.05
00:06:40,23.47,-0.97
00:06:41,23.47,-1.01
00:06:42,23.51,-0.97
00:06:43,23.47,-1.05
00:06:44,23.47,-1.01
00:06:45,23.47,-1.01
00:06:46,23.49,-1.01
00:06:47,23.51,-1.01
00:06:48,23.47,-1.01
00:06:49,23.49,-0.93
00:06:50,23.41,-0.97
00:06:51,23.49,-0.97
00:06:52,23.49,-0.97
00:06:53,23.47,-0.93
00:06:54,23.47,-0.97
00:06:55,23.47,-0.93
00:06:56,23.47,-0.97
00:06:57,23.41,-1.01
00:06:58,23.49,-0.97
00:06:59,23.51,-0.93
00:07:01,23.49,-0.89
00:07:02,23.47,-0.85
00:07:03,23.47,-0.93
00:07:04,23.49,-0.93
00:07:05,23.49,-0.93
00:07:06,23.47,-0.97
00:07:07,23.47,-0.93
00:07:08,23.47,-0.93
00:07:09,23.49,-1.01
00:07:10,23.49,-1.01
00:07:11,23.49,-0.97
00:07:12,23.43,-1.01
00:07:13,23.47,-0.93
00:07:14,23.49,-1.05
00:07:15,23.43,-0.97
00:07:16,23.47,-0.93
00:07:17,23.47,-0.97
00:07:18,23.49,-0.93
00:07:19,23.49,-0.89
00:07:20,23.49,-0.85
00:07:21,23.51,-0.81
00:07:22,23.49,-0.93
00:07:23,23.43,-0.97
00:07:24,23.49,-0.93
00:07:25,23.49,-1.01
00:07:26,23.47,-1.01
00:07:27,23.49,-0.93
00:07:28,23.49,-0.97
00:07:30,23.47,-0.93
00:07:31,23.49,-0.93
00:07:32,23.47,-0.85
00:07:33,23.47,-0.89
00:07:34,23.43,-0.89
00:07:35,23.47,-0.93
00:07:36,23.49,-0.97
00:07:37,23.43,-0.93
00:07:38,23.47,-0.93
00:07:39,23.49,-0.89
00:07:40,23.49,-0.77
00:07:41,23.43,-0.89
00:07:42,23.49,-0.89
00:07:43,23.49,-0.85
00:07:44,23.49,-0.93
00:07:45,23.49,-0.69
00:07:46,23.49,-0.81
00:07:47,23.43,-0.85
00:07:48,23.49,-0.89
00:07:49,23.43,-0.81
00:07:50,23.47,-0.85
00:07:51,23.43,-0.89
00:07:52,23.43,-0.81
00:07:53,23.49,-0.89
00:07:54,23.43,-0.89
00:07:55,23.47,-0.89
00:07:56,23.43,-0.89
00:07:57,23.43,-0.93
00:07:59,23.43,-0.85
00:08:00,23.49,-0.89
00:08:01,23.43,-0.81
00:08:02,23.49,-0.77
00:08:03,23.49,-0.85
00:08:04,23.47,-0.81
00:08:05,23.47,-0.81
00:08:06,23.47,-0.77
00:08:07,23.43,-0.81
00:08:08,23.49,-0.77
00:08:09,23.49,-0.77
00:08:10,23.47,-0.85
00:08:11,23.47,-0.77
00:08:12,23.51,-0.65
00:08:13,23.43,-0.73
00:08:14,23.47,-0.81
00:08:15,23.49,-0.77
00:08:16,23.47,-0.89
00:08:17,23.49,-0.81
00:08:18,23.43,-0.85
00:08:19,23.51,-0.77
00:08:20,23.43,-0.93
00:08:21,23.49,-0.89
00:08:22,23.47,-0.77
00:08:23,23.49,-0.93
00:08:24,23.41,-0.81
00:08:25,23.49,-0.77
00:08:26,23.47,-0.77
00:08:28,23.49,-0.77
00:08:29,23.49,-0.81
00:08:30,23.41,-0.93
00:08:31,23.47,-0.89
00:08:32,23.47,-0.85
00:08:33,23.47,-0.85
00:08:34,23.43,-0.85
00:08:35,23.47,-0.81
00:08:36,23.49,-0.81
00:08:37,23.47,-0.85
00:08:38,23.43,-0.89
00:08:39,23.49,-0.69
00:08:40,23.47,-0.77
00:08:41,23.49,-0.69
00:08:42,23.43,-0.77
00:08:43,23.51,-0.77
00:08:44,23.47,-0.85
00:08:45,23.47,-0.81
00:08:46,23.49,-0.81
00:08:47,23.47,-0.77
00:08:48,23.47,-0.77
00:08:49,23.47,-0.73
00:08:50,23.47,-0.77
00:08:51,23.47,-0.69
00:08:52,23.49,-0.69
00:08:53,23.47,-0.77
00:08:54,23.49,-0.77
00:08:55,23.49,-0.65
00:08:57,23.49,-0.81
00:08:58,23.49,-0.69
00:08:59,23.47,-0.69
00:09:00,23.47,-0.85
00:09:01,23.49,-0.81
00:09:02,23.49,-0.69
00:09:03,23.53,-0.81
00:09:04,23.47,-0.77
00:09:05,23.47,-0.69
00:09:06,23.43,-0.81
00:09:07,23.43,-0.81
00:09:08,23.43,-0.73
00:09:09,23.47,-0.69
00:09:10,23.49,-0.77
00:09:11,23.47,-0.77
00:09:12,23.43,-0.65
00:09:13,23.49,-0.77
00:09:14,23.49,-0.85
00:09:15,23.49,-0.89
00:09:16,23.49,-0.81
00:09:17,23.47,-0.81
00:09:18,23.47,-0.69
00:09:19,23.43,-0.81
00:09:20,23.47,-0.65
00:09:21,23.43,-0.77
00:09:22,23.43,-0.73
00:09:23,23.43,-0.77
00:09:24,23.49,-0.77
00:09:25,23.47,-0.69
00:09:27,23.47,-0.69
00:09:28,23.49,-0.69
00:09:29,23.49,-0.65
00:09:30,23.41,-0.89
00:09:31,23.39,-0.89
00:09:32,23.43,-0.73
00:09:33,23.49,-0.65
00:09:34,23.47,-0.81
00:09:35,23.43,-0.81
00:09:36,23.51,-0.69
00:09:37,23.41,-0.89
00:09:38,23.47,-0.65
00:09:39,23.47,-0.65
00:09:40,23.47,-0.77
00:09:41,23.47,-0.69
00:09:42,23.43,-0.69
00:09:43,23.47,-0.81
00:09:44,23.49,-0.69
00:09:45,23.41,-0.65
00:09:46,23.47,-0.65
00:09:47,23.43,-0.69
00:09:48,23.47,-0.77
00:09:49,23.49,-0.77
00:09:50,23.43,-0.77
00:09:51,23.43,-0.85
00:09:52,23.49,-0.77
00:09:53,23.43,-0.69
00:09:54,23.47,-0.65
00:09:56,23.41,-0.77
00:09:57,23.43,-0.69
00:09:58,23.43,-0.65
00:09:59,23.47,-0.77
00:10:00,23.43,-0.81
00:10:01,23.47,-0.69
00:10:02,23.49,-0.65
00:10:03,23.43,-0.65
00:10:04,23.47,-0.73
00:10:05,23.43,-0.73
00:10:06,23.43,-0.69
00:10:07,23.41,-0.77
00:10:08,23.41,-0.89
00:10:09,23.47,-0.77
00:10:10,23.49,-0.65
00:10:11,23.41,-0.69
00:10:12,23.43,-0.65
00:10:13,23.43,-0.81
00:10:14,23.47,-0.65
00:10:15,23.43,-0.65
00:10:16,23.47,-0.65
00:10:17,23.47,-0.61
00:10:18,23.43,-0.65
00:10:19,23.47,-0.61
00:10:20,23.47,-0.61
00:10:21,23.47,-0.65
00:10:22,23.43,-0.69
00:10:23,23.43,-0.61
00:10:24,23.47,-0.65
00:10:26,23.47,-0.65
00:10:27,23.43,-0.69
00:10:28,23.47,-0.57
00:10:29,23.43,-0.65
00:10:30,23.43,-0.65
00:10:31,23.49,-0.57
00:10:32,23.41,-0.69
00:10:33,23.43,-0.69
00:10:34,23.43,-0.73
00:10:35,23.41,-0.73
00:10:36,23.49,-0.65
00:10:37,23.41,-0.69
00:10:38,23.41,-0.73
00:10:39,23.41,-0.61
00:10:40,23.41,-0.69
00:10:41,23.47,-0.61
00:10:42,23.41,-0.61
00:10:43,23.47,-0.57
00:10:44,23.49,-0.61
00:10:45,23.41,-0.61
00:10:46,23.43,-0.65
00:10:47,23.41,-0.61
00:10:48,23.43,-0.57
00:10:49,23.43,-0.61
00:10:50,23.43,-0.65
00:10:51,23.43,-0.57
00:10:52,23.43,-0.61
00:10:53,23.47,-0.69
00:10:55,23.41,-0.61
00:10:56,23.39,-0.73
00:10:57,23.43,-0.65
00:10:58,23.43,-0.61
00:10:59,23.41,-0.65
00:11:00,23.41,-0.61
00:11:01,23.47,-0.53
00:11:02,23.47,-0.61
00:11:03,23.41,-0.53
00:11:04,23.41,-0.69
00:11:05,23.47,-0.65
00:11:06,23.47,-0.65
00:11:07,23.43,-0.61
00:11:08,23.43,-0.53
00:11:09,23.39,-0.53
00:11:10,23.39,-0.69
00:11:11,23.43,-0.57
00:11:12,23.47,-0.65
00:11:13,23.41,-0.69
00:11:14,23.47,-0.53
00:11:15,23.43,-0.49
00:11:16,23.41,-0.57
00:11:17,23.43,-0.53
00:11:18,23.43,-0.57
00:11:19,23.47,-0.61
00:11:20,23.41,-0.49
00:11:21,23.41,-0.57
00:11:22,23.43,-0.57
00:11:23,23.47,-0.57
00:11:25,23.43,-0.61
00:11:26,23.47,-0.45
00:11:27,23.47,-0.61
00:11:28,23.49,-0.49
00:11:29,23.47,-0.57
00:11:30,23.47,-0.57
00:11:31,23.47,-0.53
00:11:32,23.39,-0.57
00:11:33,23.41,-0.61
00:11:34,23.43,-0.57
00:11:35,23.43,-0.53
00:11:36,23.47,-0.53
00:11:37,23.47,-0.61
00:11:38,23.43,-0.49
00:11:39,23.47,-0.49
00:11:40,23.41,-0.53
00:11:41,23.43,-0.65
00:11:42,23.47,-0.53
00:11:43,23.43,-0.49
00:11:44,23.47,-0.53
00:11:45,23.43,-0.53
00:11:46,23.43,-0.49
00:11:47,23.41,-0.57
00:11:48,23.43,-0.57
00:11:49,23.43,-0.57
00:11:50,23.39,-0.57
00:11:51,23.41,-0.61
00:11:52,23.41,-0.57
00:11:54,23.43,-0.57
00:11:55,23.41,-0.53
00:11:56,23.47,-0.53
00:11:57,23.43,-0.53
00:11:58,23.43,-0.49
00:11:59,23.47,-0.53
00:12:00,23.43,-0.57
00:12:01,23.41,-0.53
00:12:02,23.43,-0.49
00:12:03,23.47,-0.41
00:12:04,23.43,-0.53
00:12:05,23.47,-0.53
00:12:06,23.37,-0.65
00:12:07,23.43,-0.53
00:12:08,23.41,-0.61
00:12:09,23.43,-0.61
00:12:10,23.47,-0.57
00:12:11,23.49,-0.57
00:12:12,23.47,-0.57
00:12:13,23.41,-0.61
00:12:14,23.43,-0.61
00:12:15,23.41,-0.49
00:12:16,23.41,-0.57
00:12:17,23.41,-0.61
00:12:18,23.43,-0.57
00:12:19,23.41,-0.49
00:12:20,23.49,-0.53
00:12:21,23.41,-0.53
00:12:23,23.49,-0.53
00:12:24,23.47,-0.57
00:12:25,23.43,-0.53
00:12:26,23.47,-0.61
00:12:27,23.41,-0.61
00:12:28,23.43,-0.53
00:12:29,23.41,-0.53
00:12:30,23.41,-0.49
00:12:31,23.47,-0.53
00:12:32,23.49,-0.53
00:12:33,23.41,-0.49
00:12:34,23.43,-0.57
00:12:35,23.43,-0.57
00:12:36,23.47,-0.57
00:12:37,23.47,-0.49
00:12:38,23.43,-0.49
00:12:39,23.43,-0.49
00:12:40,23.43,-0.49
00:12:41,23.43,-0.45
00:12:42,23.47,-0.53
00:12:43,23.41,-0.61
00:12:44,23.39,-0.57
00:12:45,23.47,-0.57
00:12:46,23.47,-0.53
00:12:47,23.49,-0.45
00:12:48,23.41,-0.61
00:12:49,23.41,-0.57
00:12:50,23.43,-0.57
00:12:52,23.39,-0.61
00:12:53,23.43,-0.57
00:12:54,23.43,-0.53
00:12:55,23.43,-0.49
00:12:56,23.47,-0.57
00:12:57,23.47,-0.49
00:12:58,23.41,-0.53
00:12:59,23.43,-0.49
00:13:00,23.43,-0.53
00:13:01,23.49,-0.45
00:13:02,23.43,-0.49
00:13:03,23.41,-0.61
00:13:04,23.43,-0.53
00:13:05,23.43,-0.49
00:13:06,23.49,-0.41
00:13:07,23.47,-0.53
00:13:08,23.47,-0.49
00:13:09,23.39,-0.53
00:13:10,23.47,-0.57
00:13:11,23.41,-0.53
00:13:12,23.47,-0.53
00:13:13,23.43,-0.49
00:13:14,23.47,-0.45
00:13:15,23.43,-0.53
00:13:16,23.43,-0.53
00:13:17,23.41,-0.41
00:13:18,23.41,-0.49
00:13:19,23.49,-0.45
00:13:21,23.43,-0.49
00:13:22,23.47,-0.45
00:13:23,23.47,-0.49
00:13:24,23.41,-0.53
00:13:25,23.47,-0.53
00:13:26,23.43,-0.49
00:13:27,23.43,-0.45
00:13:28,23.41,-0.49
00:13:29,23.49,-0.29
00:13:30,23.41,-0.49
00:13:31,23.39,-0.45
00:13:32,23.43,-0.49
00:13:33,23.47,-0.45
00:13:34,23.47,-0.53
00:13:35,23.43,-0.61
00:13:36,23.47,-0.49
00:13:37,23.47,-0.41
00:13:38,23.47,-0.53
00:13:39,23.43,-0.49
00:13:40,23.47,-0.41
00:13:41,23.47,-0.45
00:13:42,23.41,-0.41
00:13:43,23.47,-0.29
00:13:44,23.47,-0.41
00:13:45,23.43,-0.45
00:13:46,23.43,-0.49
00:13:47,23.43,-0.37
00:13:48,23.47,-0.49
00:13:49,23.43,-0.49
00:13:51,23.49,-0.37
00:13:52,23.47,-0.33
00:13:53,23.41,-0.49
00:13:54,23.41,-0.37
00:13:55,23.43,-0.37
00:13:56,23.43,-0.33
00:13:57,23.43,-0.29
00:13:58,23.49,-0.29
00:13:59,23.47,-0.27
00:14:00,23.43,-0.23
00:14:01,23.41,-0.37
00:14:02,23.47,-0.33
00:14:03,23.47,-0.41
00:14:04,23.41,-0.37
00:14:05,23.47,-0.45
00:14:06,23.43,-0.33
00:14:07,23.43,-0.57
00:14:08,23.47,-0.49
00:14:09,23.47,-0.45
00:14:10,23.47,-0.45
00:14:11,23.47,-0.45
00:14:12,23.47,-0.49
00:14:13,23.49,-0.41
00:14:14,23.43,-0.37
00:14:15,23.43,-0.41
00:14:16,23.47,-0.49
00:14:17,23.43,-0.49
00:14:18,23.49,-0.41
00:14:20,23.47,-0.49
00:14:21,23.47,-0.33
00:14:22,23.47,-0.41
00:14:23,23.43,-0.45
00:14:24,23.47,-0.37
00:14:25,23.43,-0.37
00:14:26,23.47,-0.29
00:14:27,23.47,-0.29
00:14:28,23.47,-0.27
00:14:29,23.47,-0.33
00:14:30,23.43,-0.33
00:14:31,23.43,-0.29
00:14:32,23.43,-0.45
00:14:33,23.47,-0.33
00:14:34,23.41,-0.57
00:14:35,23.49,-0.49
00:14:36,23.47,-0.57
00:14:37,23.47,-0.53
00:14:38,23.49,-0.49
00:14:39,23.41,-0.33
00:14:40,23.47,-0.41
00:14:41,23.43,-0.37
00:14:42,23.47,-0.45
00:14:43,23.47,-0.41
00:14:44,23.47,-0.33
00:14:45,23.43,-0.37
00:14:46,23.47,-0.33
00:14:47,23.47,-0.45
00:14:48,23.49,-0.29
00:14:50,23.43,-0.27
00:14:51,23.47,-0.29
00:14:52,23.47,-0.49
00:14:53,23.47,-0.41
00:14:54,23.47,-0.33
00:14:55,23.47,-0.49
00:14:56,23.47,-0.33
00:14:57,23.47,-0.45
00:14:58,23.43,-0.33
00:14:59,23.47,-0.49
00:15:00,23.43,-0.29
00:15:01,23.49,-0.23
00:15:02,23.47,-0.19
00:15:03,23.47,-0.23
00:15:04,23.43,-0.29
00:15:05,23.43,-0.27
00:15:06,23.49,-0.23
00:15:07,23.41,-0.37
00:15:08,23.47,-0.45
00:15:09,23.43,-0.37
00:15:10,23.49,-0.29
00:15:11,23.49,-0.23
00:15:12,23.47,-0.29
00:15:13,23.49,-0.41
00:15:14,23.49,-0.45
00:15:15,23.41,-0.49
00:15:16,23.49,-0.41
00:15:17,23.51,-0.33
00:15:19,23.49,-0.33
00:15:20,23.51,-0.29
00:15:21,23.43,-0.33
00:15:22,23.49,-0.33
00:15:23,23.49,-0.33
00:15:24,23.43,-0.45
00:15:25,23.47,-0.27
00:15:26,23.47,-0.33
00:15:27,23.51,-0.33
00:15:28,23.47,-0.33
00:15:29,23.49,-0.41
00:15:30,23.51,-0.27
00:15:31,23.49,-0.33
00:15:32,23.49,-0.49
00:15:33,23.49,-0.49
00:15:34,23.49,-0.41
00:15:35,23.43,-0.41
00:15:36,23.43,-0.45
00:15:37,23.51,-0.41
00:15:38,23.51,-0.33
00:15:39,23.47,-0.41
00:15:40,23.47,-0.49
00:15:41,23.49,-0.45
00:15:42,23.49,-0.49
00:15:43,23.47,-0.49
00:15:44,23.49,-0.41
00:15:45,23.49,-0.49
00:15:46,23.51,-0.53
00:15:48,23.47,-0.53
00:15:49,23.49,-0.57
00:15:50,23.49,-0.45
00:15:51,23.47,-0.49
00:15:52,23.49,-0.53
00:15:53,23.47,-0.49
00:15:54,23.53,-0.65
00:15:55,23.47,-0.61
00:15:56,23.47,-0.53
00:15:57,23.51,-0.41
00:15:58,23.47,-0.41
00:15:59,23.43,-0.33
00:16:00,23.47,-0.41
00:16:01,23.49,-0.53
00:16:02,23.41,-0.33
00:16:03,23.47,-0.33
00:16:04,23.43,-0.41
